,ball,mass,x,y,v_x,v_y,collision,t,container
0,0.0,5e-26,-186.08862758393568,-19.013328902007828,608.0833512591191,486.75286949204906,0.0,0.0,1.0
1,1.0,5e-26,-68.35258495422903,95.31864204455462,726.1930147724665,-535.4753579670937,0.0,0.0,1.0
2,2.0,5e-26,-79.72325441607003,-81.8206079951889,749.7154324319504,-127.65240635381247,0.0,0.0,1.0
3,3.0,5e-26,71.55628306246388,-10.21871550169061,-866.6812879470565,549.3922272777686,0.0,0.0,1.0
4,4.0,5e-26,11.343558157002576,-89.74199903756855,-217.81346476016745,-431.3957451757866,0.0,0.0,1.0
5,5.0,5e-26,119.03814090913778,-84.16601412545074,-53.304256417473994,-555.1043712288874,0.0,0.0,1.0
6,6.0,5e-26,4.3783129907155285,162.70202444141034,-675.4940390461359,-114.06438851171981,0.0,0.0,1.0
7,7.0,5e-26,-73.3851946798004,-130.87913338946493,-862.0102732643966,492.60408427318157,0.0,0.0,1.0
8,8.0,5e-26,79.26290329502507,151.45085872867617,263.6916830020275,678.5929458163992,0.0,0.0,1.0
9,9.0,5e-26,-108.12735529490644,18.891586631860207,944.6821703507851,577.4027511136335,0.0,0.0,1.0
10,0.0,5e-26,-163.36366973493267,-0.8226673435490106,608.0833512591191,486.75286949204906,1.0,0.0373714521240351,1.0
11,1.0,5e-26,-41.213697469851084,75.30715034068682,726.1930147724665,-535.4753579670937,1.0,0.0373714521240351,1.0
12,2.0,5e-26,-51.70530002628912,-86.59116378775828,749.7154324319504,-127.65240635381247,1.0,0.0373714521240351,1.0
13,3.0,5e-26,39.16714480315338,10.312869817337528,-866.6812879470565,549.3922272777686,1.0,0.0373714521240351,1.0
14,4.0,5e-26,3.2035526867477717,-105.86388447491791,-217.81346476016745,-431.3957451757866,1.0,0.0373714521240351,1.0
15,5.0,5e-26,117.04608344242486,-104.91107055867371,-53.304256417473994,-555.1043712288874,1.0,0.0373714521240351,1.0
16,6.0,5e-26,-20.865880149568234,158.43927260708728,-675.4940390461359,-114.06438851171981,1.0,0.0373714521240351,1.0
17,7.0,5e-26,-105.59977033752722,-112.46980343794557,-862.0102732643966,492.60408427318157,1.0,0.0373714521240351,1.0
18,8.0,5e-26,89.11744440184158,176.81086251496168,-388.62751939725206,-615.6219139726579,1.0,0.0373714521240351,1.0
19,9.0,5e-26,-72.8232107932125,40.469965901389514,944.6821703507851,577.4027511136335,1.0,0.0373714521240351,1.0
20,0.0,5e-26,-106.21354063714475,44.92433308425154,608.0833512591191,486.75286949204906,2.0,0.13135549062706403,1.0
21,1.0,5e-26,27.036854791155065,24.98101368008428,726.1930147724665,-535.4753579670937,2.0,0.13135549062706403,1.0
22,2.0,5e-26,18.755984041710292,-98.58845246151928,749.7154324319504,-127.65240635381247,2.0,0.13135549062706403,1.0
23,3.0,5e-26,-42.28706273311748,61.94697005907615,-866.6812879470565,549.3922272777686,2.0,0.13135549062706403,1.0
24,4.0,5e-26,-17.267436371749938,-146.4081987995619,-217.81346476016745,-431.3957451757866,2.0,0.13135549062706403,1.0
25,5.0,5e-26,112.03633415490965,-157.08202115744913,-53.304256417473994,-555.1043712288874,2.0,0.13135549062706403,1.0
26,6.0,5e-26,-84.35153792384679,147.71904072537734,-675.4940390461359,-114.06438851171981,2.0,0.13135549062706403,1.0
27,7.0,5e-26,-186.61497705001477,-66.17288221486557,359.11728448339113,925.6107556858092,2.0,0.13135549062706403,1.0
28,8.0,5e-26,52.59266065547362,118.95222884884703,-388.62751939725206,-615.6219139726579,2.0,0.13135549062706403,1.0
29,9.0,5e-26,15.961834678160628,94.73660829380808,944.6821703507851,577.4027511136335,2.0,0.13135549062706403,1.0
30,0.0,5e-26,-98.97767965099047,50.71642736041159,608.0833512591191,486.75286949204906,3.0,0.14325494646839146,1.0
31,1.0,5e-26,35.67815650272047,18.609148303835852,726.1930147724665,-535.4753579670937,3.0,0.14325494646839146,1.0
32,2.0,5e-26,27.67718972349598,-100.10744663396565,749.7154324319504,-127.65240635381247,3.0,0.14325494646839146,1.0
33,3.0,5e-26,-52.60009844754826,68.48443860713648,-866.6812879470565,549.3922272777686,3.0,0.14325494646839146,1.0
34,4.0,5e-26,-19.85929807731008,-151.5415734194177,-217.81346476016745,-431.3957451757866,3.0,0.14325494646839146,1.0
35,5.0,5e-26,111.40204250951513,-163.6874611102151,-535.9522253587728,154.0695260024429,3.0,0.14325494646839146,1.0
36,6.0,5e-26,-92.38954941255619,146.36173657121412,-675.4940390461359,-114.06438851171981,3.0,0.14325494646839146,1.0
37,7.0,5e-26,-182.34167678144723,-55.15861790132457,359.11728448339113,925.6107556858092,3.0,0.14325494646839146,1.0
38,8.0,5e-26,47.968204649681404,111.62666306857591,-388.62751939725206,-615.6219139726579,3.0,0.14325494646839146,1.0
39,9.0,5e-26,27.20303844833915,101.60738683334573,944.6821703507851,577.4027511136335,3.0,0.14325494646839146,1.0
40,0.0,5e-26,-54.317014001892154,86.46597898538315,608.0833512591191,486.75286949204906,4.0,0.2166999200178602,1.0
41,1.0,5e-26,89.01338326449324,-20.71882519844965,726.1930147724665,-535.4753579670937,4.0,0.2166999200178602,1.0
42,2.0,5e-26,82.7400198280891,-109.48287424214745,749.7154324319504,-127.65240635381247,4.0,0.2166999200178602,1.0
43,3.0,5e-26,-116.25348271663933,108.83453620783592,-866.6812879470565,549.3922272777686,4.0,0.2166999200178602,1.0
44,4.0,5e-26,-35.85660223533872,-183.2254225132067,-217.81346476016745,-431.3957451757866,4.0,0.2166999200178602,1.0
45,5.0,5e-26,72.03904549426115,-152.3718288481865,-535.9522253587728,154.0695260024429,4.0,0.2166999200178602,1.0
