,ball,mass,x,y,v_x,v_y,collision,t,container
0,0.0,5e-26,5.349345006711445,33.08377539733297,-858.0808785203471,414.008970045639,0.0,0.0,1.0
1,1.0,5e-26,24.933708467619653,90.31741034167447,262.040909190021,279.12985813152955,0.0,0.0,1.0
2,2.0,5e-26,-59.77730187224391,-31.23830118009971,-295.6464068677192,-975.0936628524643,0.0,0.0,1.0
3,3.0,5e-26,63.88773775698792,-38.66632576406532,403.2659598118978,473.76973290792716,0.0,0.0,1.0
4,4.0,5e-26,75.69873577540537,-51.700683955990385,-104.54743836108446,-876.8891441876898,0.0,0.0,1.0
5,5.0,5e-26,-78.90355828549038,-10.432804758830201,-244.32538084459668,-879.2645845472778,0.0,0.0,1.0
6,6.0,5e-26,77.14703369061493,49.09620114666146,-208.29867496493114,-642.0944213452285,0.0,0.0,1.0
7,7.0,5e-26,-23.639412140636352,-90.46791800489967,796.3920285845998,-912.9063655807521,0.0,0.0,1.0
8,8.0,5e-26,-0.09373240479303035,-20.32099999599913,-539.8083872497814,-515.4219541504741,0.0,0.0,1.0
9,9.0,5e-26,-34.1921479012209,33.218865855192945,-451.63725414468536,-296.0182188771241,0.0,0.0,1.0
10,0.0,5e-26,2.2936768520783084,34.558081674478295,-858.0808785203471,414.008970045639,1.0,0.0035610491168411224,1.0
11,1.0,5e-26,25.86684901586702,91.31140547645775,262.040909190021,279.12985813152955,1.0,0.0035610491168411224,1.0
12,2.0,5e-26,-60.83011324831745,-34.71065760703785,-295.6464068677192,-975.0936628524643,1.0,0.0035610491168411224,1.0
13,3.0,5e-26,65.32378764702817,-36.97920847510749,403.2659598118978,473.76973290792716,1.0,0.0035610491168411224,1.0
14,4.0,5e-26,75.32643721236163,-54.823329268467525,-104.54743836108446,-876.8891441876898,1.0,0.0035610491168411224,1.0
15,5.0,5e-26,-79.7736129671689,-13.563909131101962,-244.32538084459668,-879.2645845472778,1.0,0.0035610491168411224,1.0
16,6.0,5e-26,76.4052718780919,46.80967137460142,-208.29867496493114,-642.0944213452285,1.0,0.0035610491168411224,1.0
17,7.0,5e-26,-20.803421010585854,-93.71882241180965,1107.8511635940054,490.208215796472,1.0,0.0035610491168411224,1.0
18,8.0,5e-26,-2.016016585472295,-22.1564428906272,-539.8083872497814,-515.4219541504741,1.0,0.0035610491168411224,1.0
19,9.0,5e-26,-35.80045034622538,32.16473043829168,-451.63725414468536,-296.0182188771241,1.0,0.0035610491168411224,1.0
20,0.0,5e-26,-0.46699886332299423,35.89005927492799,-858.0808785203471,414.008970045639,2.0,0.006778316608178001,1.0
