,ball,mass,x,y,v_x,v_y,collision,t,container
0,0.0,5e-26,-101.65309252013733,-44.94288331145788,103.29600364099349,81.29165753463906,0.0,0.0,1.0
1,1.0,5e-26,41.54738553579094,-28.963233091082827,-428.62789715128525,-455.84318229955403,0.0,0.0,1.0
2,2.0,5e-26,-78.77218786488193,171.44393597103107,-118.32506362807158,76.52211927463043,0.0,0.0,1.0
3,3.0,5e-26,-86.98035912180663,132.8448531481838,288.88102892778284,-421.2313907430306,0.0,0.0,1.0
4,4.0,5e-26,-117.26795566927548,0.11164671790157854,373.1850508760481,-417.45613995539077,0.0,0.0,1.0
5,5.0,5e-26,171.37989525104706,-80.18863698196354,60.571734579333,-267.90391254214865,0.0,0.0,1.0
6,6.0,5e-26,-26.06051404885767,-63.70232702263979,128.28207800848395,246.49734465510267,0.0,0.0,1.0
7,7.0,5e-26,-143.80841087705147,71.77280964912086,-261.8904831396794,134.42074378519965,0.0,0.0,1.0
8,8.0,5e-26,85.37054627485145,43.267700100437395,110.8185490538358,-194.66811404426574,0.0,0.0,1.0
9,9.0,5e-26,107.71044269472384,15.07080112880871,-381.58184712603315,346.2593594157762,0.0,0.0,1.0
10,10.0,5e-26,46.89895567920027,41.578806914991986,382.0046324237072,297.88971276194866,0.0,0.0,1.0
11,11.0,5e-26,-61.25612203705808,37.79039285229709,147.07684863597444,-170.99332369136778,0.0,0.0,1.0
12,12.0,5e-26,158.41624156779022,78.8353094854113,-153.73876569477972,304.8033420073152,0.0,0.0,1.0
13,13.0,5e-26,140.39965978997014,-129.76536414551407,260.7575177858773,-373.27522942741143,0.0,0.0,1.0
14,14.0,5e-26,140.62592258957244,-5.756987865401555,308.9999441343506,112.31461308536234,0.0,0.0,1.0
15,15.0,5e-26,27.635315774532614,129.11477516712154,306.24948128031224,-267.6400831392398,0.0,0.0,1.0
16,16.0,5e-26,92.62094212840583,-59.28774561945178,-25.19184142717245,-118.46315145860262,0.0,0.0,1.0
17,17.0,5e-26,-51.816845951782796,-113.76597052636973,377.8821926654655,-361.61077722884914,0.0,0.0,1.0
18,18.0,5e-26,56.85040416039166,6.918910043927269,469.7091195723028,-136.2090845873941,0.0,0.0,1.0
19,19.0,5e-26,-2.5466214746213893,-5.476553199225691,-366.6213596167099,372.0930968054912,0.0,0.0,1.0
20,0.0,5e-26,-100.07156936012422,-43.698259758026765,103.29600364099349,81.29165753463906,1.0,0.015310593868759149,1.0
21,1.0,5e-26,34.98483788168734,-35.942462923114036,-428.62789715128525,-455.84318229955403,1.0,0.015310593868759149,1.0
22,2.0,5e-26,-80.58381485858642,172.6155350612217,-118.32506362807158,76.52211927463043,1.0,0.015310593868759149,1.0
23,3.0,5e-26,-82.55741901150408,126.39555039974466,288.88102892778284,-421.2313907430306,1.0,0.015310593868759149,1.0
24,4.0,5e-26,-111.55427091742008,-6.279854698975289,373.1850508760481,-417.45613995539077,1.0,0.015310593868759149,1.0
25,5.0,5e-26,172.3072844791175,-84.29040498274794,60.571734579333,-267.90391254214865,1.0,0.015310593868759149,1.0
26,6.0,5e-26,-24.096439251829292,-59.928306288897964,128.28207800848395,246.49734465510267,1.0,0.015310593868759149,1.0
27,7.0,5e-26,-147.81810970249623,73.83087106475259,-261.8904831396794,134.42074378519965,1.0,0.015310593868759149,1.0
28,8.0,5e-26,87.06724407253989,40.287215667108356,110.8185490538358,-194.66811404426574,1.0,0.015310593868759149,1.0
29,9.0,5e-26,101.86819800568621,20.372237554080364,-381.58184712603315,346.2593594157762,1.0,0.015310593868759149,1.0
30,10.0,5e-26,52.74767346222428,46.1396753247715,382.0046324237072,297.88971276194866,1.0,0.015310593868759149,1.0
31,11.0,5e-26,-59.00428814009571,35.172383518989285,147.07684863597444,-170.99332369136778,1.0,0.015310593868759149,1.0
32,12.0,5e-26,156.06240976435313,83.5020296647258,-153.73876569477972,304.8033420073152,1.0,0.015310593868759149,1.0
33,13.0,5e-26,144.39201224301544,-135.48042958454505,-389.108125409829,236.4820219931903,1.0,0.015310593868759149,1.0
34,14.0,5e-26,145.35689523968276,-4.03738443892475,308.9999441343506,112.31461308536234,1.0,0.015310593868759149,1.0
35,15.0,5e-26,32.32417720493363,125.0170465511757,306.24948128031224,-267.6400831392398,1.0,0.015310593868759149,1.0
36,16.0,5e-26,92.23524007550822,-61.10148681984775,-25.19184142717245,-118.46315145860262,1.0,0.015310593868759149,1.0
37,17.0,5e-26,-46.03124516964566,-119.30244627508698,377.8821926654655,-361.61077722884914,1.0,0.015310593868759149,1.0
38,18.0,5e-26,64.04192972661562,4.833468068574216,469.7091195723028,-136.2090845873941,1.0,0.015310593868759149,1.0
39,19.0,5e-26,-8.159812215325132,0.22041308733206666,-366.6213596167099,372.0930968054912,1.0,0.015310593868759149,1.0
40,0.0,5e-26,-97.03023244128677,-41.30479524305039,103.29600364099349,81.29165753463906,2.0,0.04475352303964605,1.0
41,1.0,5e-26,22.364777065195852,-49.36382145259149,-428.62789715128525,-455.84318229955403,2.0,0.04475352303964605,1.0
42,2.0,5e-26,-84.06765132612841,174.8685703990308,-118.32506362807158,76.52211927463043,2.0,0.04475352303964605,1.0
43,3.0,5e-26,-74.05191533797044,113.99326439754343,288.88102892778284,-421.2313907430306,2.0,0.04475352303964605,1.0
44,4.0,5e-26,-100.56660989684278,-18.570986259633706,373.1850508760481,-417.45613995539077,2.0,0.04475352303964605,1.0
45,5.0,5e-26,174.09069377009456,-92.17828090432991,60.571734579333,-267.90391254214865,2.0,0.04475352303964605,1.0
46,6.0,5e-26,-20.31943911513131,-52.67070242940608,128.28207800848395,246.49734465510267,2.0,0.04475352303964605,1.0
47,7.0,5e-26,-155.52893264810717,77.78861150311815,-261.8904831396794,134.42074378519965,2.0,0.04475352303964605,1.0
48,8.0,5e-26,90.33006676315243,34.555616173472906,67.09834154226533,380.3724173383923,2.0,0.04475352303964605,1.0
49,9.0,5e-26,90.63331070785823,30.567127348115733,-337.8616396144627,-228.78117196688186,2.0,0.04475352303964605,1.0
50,10.0,5e-26,63.99500879762617,54.9104210383574,382.0046324237072,297.88971276194866,2.0,0.04475352303964605,1.0
51,11.0,5e-26,-54.67391490302946,30.137839200849807,147.07684863597444,-170.99332369136778,2.0,0.04475352303964605,1.0
52,12.0,5e-26,151.53589017518215,92.47633287449679,-153.73876569477972,304.8033420073152,2.0,0.04475352303964605,1.0
53,13.0,5e-26,132.93552926675727,-128.51770616081143,-389.108125409829,236.4820219931903,2.0,0.04475352303964605,1.0
