,ball,mass,x,y,v_x,v_y,collision,t,container
0,0.0,5e-26,-2.4305089611341657,52.15825651254937,-120.36937272443083,732.5630380342636,0.0,0.0,1.0
1,1.0,5e-26,120.52464668640255,112.46938454951373,-288.01943381468084,-764.1265233095444,0.0,0.0,1.0
2,2.0,5e-26,20.49540933411211,-147.22990795334317,688.8259029348078,259.8684412106236,0.0,0.0,1.0
3,3.0,5e-26,-68.69648965672371,-144.11283026206365,241.58197702408052,488.2516216327333,0.0,0.0,1.0
4,4.0,5e-26,-41.33528656782437,-50.655472028907326,525.4521440217134,287.01272753928583,0.0,0.0,1.0
5,5.0,5e-26,163.73833783691776,-82.74204880091594,-103.12485558908384,-363.67790846046285,0.0,0.0,1.0
6,6.0,5e-26,-36.89514109909834,35.31504143425326,-398.4228254008881,287.0623815342358,0.0,0.0,1.0
7,7.0,5e-26,148.22701816068695,92.53063690719824,-832.0478464855372,619.3090512492834,0.0,0.0,1.0
8,8.0,5e-26,-81.14818516504307,-71.55203450467398,-835.8438460782,-578.1182964760426,0.0,0.0,1.0
9,9.0,5e-26,182.08764476842276,62.2999722100522,-653.5420343381431,337.0692020353715,0.0,0.0,1.0
10,0.0,5e-26,-2.4305089611341657,52.15825651254937,-120.36937272443083,732.5630380342636,1.0,0.0,1.0
11,1.0,5e-26,120.52464668640255,112.46938454951373,-288.01943381468084,-764.1265233095444,1.0,0.0,1.0
12,2.0,5e-26,20.49540933411211,-147.22990795334317,688.8259029348078,259.8684412106236,1.0,0.0,1.0
13,3.0,5e-26,-68.69648965672371,-144.11283026206365,241.58197702408052,488.2516216327333,1.0,0.0,1.0
14,4.0,5e-26,-41.33528656782437,-50.655472028907326,525.4521440217134,287.01272753928583,1.0,0.0,1.0
15,5.0,5e-26,163.73833783691776,-82.74204880091594,-103.12485558908384,-363.67790846046285,1.0,0.0,1.0
16,6.0,5e-26,-36.89514109909834,35.31504143425326,-398.4228254008881,287.0623815342358,1.0,0.0,1.0
17,7.0,5e-26,148.22701816068695,92.53063690719824,-832.0478464855372,619.3090512492834,1.0,0.0,1.0
18,8.0,5e-26,-81.14818516504307,-71.55203450467398,678.210724588714,756.8922729160411,1.0,0.0,1.0
19,9.0,5e-26,182.08764476842276,62.2999722100522,-653.5420343381431,337.0692020353715,1.0,0.0,1.0
20,0.0,5e-26,-17.50236248136355,143.8849354316436,-120.36937272443083,732.5630380342636,2.0,0.1252133593379632,1.0
21,1.0,5e-26,84.4607658238482,16.79053560668723,-288.01943381468084,-764.1265233095444,2.0,0.1252133593379632,1.0
