,ball,mass,x,y,v_x,v_y,collision,t,container
0,0.0,5e-26,99.33418893775064,4.428716742250515,992.1949279649211,521.6918680867743,0.0,0.0,1.0
1,1.0,5e-26,88.44234249981736,-141.55940113500935,185.49110587578912,542.0754501790134,0.0,0.0,1.0
2,2.0,5e-26,7.829488420808815,-196.821085749464,-826.7347646212253,384.70901117536187,0.0,0.0,1.0
3,3.0,5e-26,92.24987203038273,-56.182426776971084,-905.8410371218532,142.40482877733052,0.0,0.0,1.0
4,4.0,5e-26,-4.003419533755448,-41.055728585021456,859.7286783565589,-275.5808162767614,0.0,0.0,1.0
5,5.0,5e-26,64.8857404709521,131.35096210268142,192.2572518559441,909.2916061857404,0.0,0.0,1.0
6,6.0,5e-26,-24.272615329857217,-15.20102651767428,-638.0004059172327,769.0232957752353,0.0,0.0,1.0
7,7.0,5e-26,-130.36003352945337,-79.00067410064582,800.6364857543092,-280.0376951754022,0.0,0.0,1.0
8,8.0,5e-26,1.6780656061959291,-87.69688570797649,-252.95948455535802,229.69825346691664,0.0,0.0,1.0
9,9.0,5e-26,196.38504192800542,-21.44110449703959,-875.0750495452597,-196.35241492149908,0.0,0.0,1.0
10,10.0,5e-26,82.49454113549427,69.71415068339473,490.3674091218668,183.4521046821112,0.0,0.0,1.0
11,11.0,5e-26,-1.7175823363960205,-151.92784712580416,520.19903617113,-428.27686021391105,0.0,0.0,1.0
12,12.0,5e-26,-5.031294847436698,193.00427851196508,689.9469321741806,88.00156714678428,0.0,0.0,1.0
13,13.0,5e-26,10.09028227245193,53.26237376863733,-724.1875124229707,-795.9395302026089,0.0,0.0,1.0
14,14.0,5e-26,-18.9479956188531,64.01200986744345,-120.94929205384972,671.8575652009802,0.0,0.0,1.0
15,15.0,5e-26,-82.04858578114587,142.00799782710095,807.3175692145146,-692.5794319258296,0.0,0.0,1.0
16,16.0,5e-26,31.804885059905956,162.70501545723414,-529.0107753112387,931.8656928023922,0.0,0.0,1.0
17,17.0,5e-26,99.1110310627505,135.3441262829283,-683.7904429904722,-255.91013289737407,0.0,0.0,1.0
18,18.0,5e-26,-3.316296022166199,81.29743306408903,-288.2955896963466,-963.1592578214401,0.0,0.0,1.0
19,19.0,5e-26,-16.611638902490085,79.66121207723296,191.82009246639882,166.98048086626181,0.0,0.0,1.0
20,0.0,5e-26,99.33418893775064,4.428716742250515,992.1949279649211,521.6918680867743,1.0,0.0,1.0
21,1.0,5e-26,88.44234249981736,-141.55940113500935,185.49110587578912,542.0754501790134,1.0,0.0,1.0
22,2.0,5e-26,7.829488420808815,-196.821085749464,-826.7347646212253,384.70901117536187,1.0,0.0,1.0
23,3.0,5e-26,92.24987203038273,-56.182426776971084,-905.8410371218532,142.40482877733052,1.0,0.0,1.0
24,4.0,5e-26,-4.003419533755448,-41.055728585021456,859.7286783565589,-275.5808162767614,1.0,0.0,1.0
25,5.0,5e-26,64.8857404709521,131.35096210268142,192.2572518559441,909.2916061857404,1.0,0.0,1.0
26,6.0,5e-26,-24.272615329857217,-15.20102651767428,-638.0004059172327,769.0232957752353,1.0,0.0,1.0
27,7.0,5e-26,-130.36003352945337,-79.00067410064582,800.6364857543092,-280.0376951754022,1.0,0.0,1.0
28,8.0,5e-26,1.6780656061959291,-87.69688570797649,-252.95948455535802,229.69825346691664,1.0,0.0,1.0
29,9.0,5e-26,196.38504192800542,-21.44110449703959,-875.0750495452597,-196.35241492149908,1.0,0.0,1.0
30,10.0,5e-26,82.49454113549427,69.71415068339473,490.3674091218668,183.4521046821112,1.0,0.0,1.0
31,11.0,5e-26,-1.7175823363960205,-151.92784712580416,520.19903617113,-428.27686021391105,1.0,0.0,1.0
32,12.0,5e-26,-5.031294847436698,193.00427851196508,-451.1127772703069,1026.5698004592132,1.0,0.0,1.0
33,13.0,5e-26,10.09028227245193,53.26237376863733,-724.1875124229707,-795.9395302026089,1.0,0.0,1.0
34,14.0,5e-26,-18.9479956188531,64.01200986744345,-120.94929205384972,671.8575652009802,1.0,0.0,1.0
35,15.0,5e-26,-82.04858578114587,142.00799782710095,807.3175692145146,-692.5794319258296,1.0,0.0,1.0
36,16.0,5e-26,31.804885059905956,162.70501545723414,612.0489341332487,-6.70254051003667,1.0,0.0,1.0
37,17.0,5e-26,99.1110310627505,135.3441262829283,-683.7904429904722,-255.91013289737407,1.0,0.0,1.0
38,18.0,5e-26,-3.316296022166199,81.29743306408903,-288.2955896963466,-963.1592578214401,1.0,0.0,1.0
39,19.0,5e-26,-16.611638902490085,79.66121207723296,191.82009246639882,166.98048086626181,1.0,0.0,1.0
40,0.0,5e-26,104.03712933996144,6.901502779327353,992.1949279649211,521.6918680867743,2.0,0.004739935943692979,1.0
41,1.0,5e-26,89.32155845979337,-138.9899982245123,185.49110587578912,542.0754501790134,2.0,0.004739935943692979,1.0
42,2.0,5e-26,3.910818594080115,-194.99758967953133,-826.7347646212253,384.70901117536187,2.0,0.004739935943692979,1.0
43,3.0,5e-26,87.95624353925673,-55.50743701049397,-905.8410371218532,142.40482877733052,2.0,0.004739935943692979,1.0
44,4.0,5e-26,0.07163933061046546,-42.361964001483926,859.7286783565589,-275.5808162767614,2.0,0.004739935943692979,1.0
45,5.0,5e-26,65.79702752945973,135.66094607013954,192.2572518559441,909.2916061857404,2.0,0.004739935943692979,1.0
46,6.0,5e-26,-27.29669638595502,-11.555905356492005,-638.0004059172327,769.0232957752353,2.0,0.004739935943692979,1.0
47,7.0,5e-26,-126.56506787279449,-80.32803483759665,800.6364857543092,-280.0376951754022,2.0,0.004739935943692979,1.0
48,8.0,5e-26,0.47905385305393877,-86.60813070016515,-252.95948455535802,229.69825346691664,2.0,0.004739935943692979,1.0
49,9.0,5e-26,192.23724224723694,-22.37180236615692,-875.0750495452597,-196.35241492149908,2.0,0.004739935943692979,1.0
50,10.0,5e-26,84.81885124360662,70.5837019083236,490.3674091218668,183.4521046821112,2.0,0.004739935943692979,1.0
51,11.0,5e-26,0.7481277730259626,-153.95785200938406,520.19903617113,-428.27686021391105,2.0,0.004739935943692979,1.0
52,12.0,5e-26,-7.16954051507939,197.87015360787143,-375.6348029223544,-1056.5258103164742,2.0,0.004739935943692979,1.0
53,13.0,5e-26,6.657679852344685,49.489671380423886,-724.1875124229707,-795.9395302026089,2.0,0.004739935943692979,1.0
54,14.0,5e-26,-19.52128751562336,67.19657168978162,-120.94929205384972,671.8575652009802,2.0,0.004739935943692979,1.0
55,15.0,5e-26,-78.22195221685115,138.72521568385324,807.3175692145146,-692.5794319258296,2.0,0.004739935943692979,1.0
56,16.0,5e-26,34.70595780210312,162.67324584455656,612.0489341332487,-6.70254051003667,2.0,0.004739935943692979,1.0
57,17.0,5e-26,95.86990816406622,134.13112864565278,-683.7904429904722,-255.91013289737407,2.0,0.004739935943692979,1.0
58,18.0,5e-26,-4.682798650176076,76.73211987844054,-288.2955896963466,-963.1592578214401,2.0,0.004739935943692979,1.0
59,19.0,5e-26,-15.702423951486091,80.45268886038609,191.82009246639882,166.98048086626181,2.0,0.004739935943692979,1.0
60,0.0,5e-26,155.60565591578245,34.01601446001363,992.1949279649211,521.6918680867743,3.0,0.05671412480756128,1.0
61,1.0,5e-26,98.96230822914941,-110.81606639844183,185.49110587578912,542.0754501790134,3.0,0.05671412480756128,1.0
62,2.0,5e-26,-39.05805020266916,-175.00265087507105,-826.7347646212253,384.70901117536187,3.0,0.05671412480756128,1.0
63,3.0,5e-26,40.8758903952432,-48.10606154449417,-905.8410371218532,142.40482877733052,3.0,0.05671412480756128,1.0
64,4.0,5e-26,44.755340031198145,-56.68505339391132,859.7286783565589,-275.5808162767614,3.0,0.05671412480756128,1.0
65,5.0,5e-26,75.78944224786886,182.92063974236737,-507.1741808164809,-778.8121893525902,3.0,0.05671412480756128,1.0
66,6.0,5e-26,-60.45624997832191,28.413456658844524,-638.0004059172327,769.0232957752353,3.0,0.05671412480756128,1.0
67,7.0,5e-26,-84.95263595089622,-94.88276689564537,800.6364857543092,-280.0376951754022,3.0,0.05671412480756128,1.0
68,8.0,5e-26,-12.668310172133015,-74.66975029277494,-252.95948455535802,229.69825346691664,3.0,0.05671412480756128,1.0
69,9.0,5e-26,146.75592635211268,-32.57705986316355,-875.0750495452597,-196.35241492149908,3.0,0.05671412480756128,1.0
70,10.0,5e-26,110.3052995779923,80.11847624454579,490.3674091218668,183.4521046821112,3.0,0.05671412480756128,1.0
71,11.0,5e-26,27.785050725786533,-176.21719442816638,520.19903617113,-428.27686021391105,3.0,0.05671412480756128,1.0
72,12.0,5e-26,-26.692854706007786,142.9580816029315,-375.6348029223544,-1056.5258103164742,3.0,0.05671412480756128,1.0
73,13.0,5e-26,-30.981378691181767,8.121359913454882,-724.1875124229707,-795.9395302026089,3.0,0.05671412480756128,1.0
74,14.0,5e-26,-25.80752886378131,102.11582367315607,-120.94929205384972,671.8575652009802,3.0,0.05671412480756128,1.0
75,15.0,5e-26,-36.2622764013769,102.72896148570955,807.3175692145146,-692.5794319258296,3.0,0.05671412480756128,1.0
76,16.0,5e-26,66.51670469867388,162.3248867382202,612.0489341332487,-6.70254051003667,3.0,0.05671412480756128,1.0
77,17.0,5e-26,60.33045453677124,120.83040706626703,-683.7904429904722,-255.91013289737407,3.0,0.05671412480756128,1.0
78,18.0,5e-26,-19.66672807767428,26.672698706445793,-288.2955896963466,-963.1592578214401,3.0,0.05671412480756128,1.0
79,19.0,5e-26,-5.732730237752799,89.13136390950874,191.82009246639882,166.98048086626181,3.0,0.05671412480756128,1.0
80,0.0,5e-26,190.89360159355644,52.5702660316699,-1119.390427982445,-59.81847581193085,4.0,0.09227966206560054,1.0
