,ball,mass,x,y,v_x,v_y,collision,t,container
0,0.0,5e-26,-27.812635321983237,-10.026078490602515,-449.10857227038304,-391.9887331543891,0.0,0.0,1.0
1,1.0,5e-26,109.13748086163116,48.51626872321444,240.26390432141773,-320.5711802236483,0.0,0.0,1.0
2,2.0,5e-26,72.39892340229085,166.55774109354388,270.25026480638735,17.31874796005252,0.0,0.0,1.0
3,3.0,5e-26,-36.28035852933064,0.9771070935729256,187.78568841870197,432.1014239165511,0.0,0.0,1.0
4,4.0,5e-26,-128.18820546220377,6.561512805271576,-497.9569695654912,465.078349686465,0.0,0.0,1.0
5,5.0,5e-26,31.894186870919214,164.37457768919512,-334.4700810863398,440.8484067084911,0.0,0.0,1.0
6,6.0,5e-26,87.07478369594082,-135.1503685041668,-25.45295985192496,28.776434091011993,0.0,0.0,1.0
7,7.0,5e-26,63.99038022383587,-101.20776036442665,475.06578127534544,-255.616702712668,0.0,0.0,1.0
8,8.0,5e-26,-3.642626507159349,79.23497465775603,443.97089586397726,327.4908777681252,0.0,0.0,1.0
9,9.0,5e-26,-137.38926100328382,98.96373862727324,292.0122584103533,445.933318217511,0.0,0.0,1.0
10,10.0,5e-26,-35.26978480570688,-62.99760558442128,-37.18233543020267,-325.6467732770959,0.0,0.0,1.0
11,11.0,5e-26,-14.998975330350191,-98.60501059186788,-391.1298570505055,12.628607066661175,0.0,0.0,1.0
12,12.0,5e-26,19.33682042588771,-191.86953025316149,21.687599374277966,458.2258375756768,0.0,0.0,1.0
13,13.0,5e-26,-93.4445285885821,-140.49208713746128,37.63834398651488,451.8669835696853,0.0,0.0,1.0
14,14.0,5e-26,-80.17334034499493,-103.17359795208596,404.41187742719603,326.5780947617218,0.0,0.0,1.0
15,15.0,5e-26,-78.65221105541238,75.63032430887972,-131.13479145131765,241.76091043607573,0.0,0.0,1.0
16,16.0,5e-26,11.076197141397387,112.19882881308763,-265.9094785815349,311.26012467037935,0.0,0.0,1.0
17,17.0,5e-26,22.193663045127067,-124.38159728572649,174.85551089609464,218.89245080700618,0.0,0.0,1.0
18,18.0,5e-26,-71.62914630897228,-11.961354792949976,102.5832870012814,-21.70863147620571,0.0,0.0,1.0
19,19.0,5e-26,135.2475259468202,79.01871488825776,26.324012004918018,411.1032240989439,0.0,0.0,1.0
20,0.0,5e-26,-27.812635321983237,-10.026078490602515,-449.10857227038304,-391.9887331543891,1.0,0.0,1.0
21,1.0,5e-26,109.13748086163116,48.51626872321444,240.26390432141773,-320.5711802236483,1.0,0.0,1.0
22,2.0,5e-26,72.39892340229085,166.55774109354388,270.25026480638735,17.31874796005252,1.0,0.0,1.0
23,3.0,5e-26,-36.28035852933064,0.9771070935729256,187.78568841870197,432.1014239165511,1.0,0.0,1.0
24,4.0,5e-26,-128.18820546220377,6.561512805271576,-497.9569695654912,465.078349686465,1.0,0.0,1.0
25,5.0,5e-26,31.894186870919214,164.37457768919512,-475.07045124039183,-283.7703634940908,1.0,0.0,1.0
26,6.0,5e-26,87.07478369594082,-135.1503685041668,-25.45295985192496,28.776434091011993,1.0,0.0,1.0
27,7.0,5e-26,63.99038022383587,-101.20776036442665,475.06578127534544,-255.616702712668,1.0,0.0,1.0
28,8.0,5e-26,-3.642626507159349,79.23497465775603,443.97089586397726,327.4908777681252,1.0,0.0,1.0
29,9.0,5e-26,-137.38926100328382,98.96373862727324,292.0122584103533,445.933318217511,1.0,0.0,1.0
30,10.0,5e-26,-35.26978480570688,-62.99760558442128,-37.18233543020267,-325.6467732770959,1.0,0.0,1.0
31,11.0,5e-26,-14.998975330350191,-98.60501059186788,-391.1298570505055,12.628607066661175,1.0,0.0,1.0
32,12.0,5e-26,19.33682042588771,-191.86953025316149,21.687599374277966,458.2258375756768,1.0,0.0,1.0
33,13.0,5e-26,-93.4445285885821,-140.49208713746128,37.63834398651488,451.8669835696853,1.0,0.0,1.0
34,14.0,5e-26,-80.17334034499493,-103.17359795208596,404.41187742719603,326.5780947617218,1.0,0.0,1.0
35,15.0,5e-26,-78.65221105541238,75.63032430887972,-131.13479145131765,241.76091043607573,1.0,0.0,1.0
36,16.0,5e-26,11.076197141397387,112.19882881308763,-265.9094785815349,311.26012467037935,1.0,0.0,1.0
37,17.0,5e-26,22.193663045127067,-124.38159728572649,174.85551089609464,218.89245080700618,1.0,0.0,1.0
38,18.0,5e-26,-71.62914630897228,-11.961354792949976,102.5832870012814,-21.70863147620571,1.0,0.0,1.0
39,19.0,5e-26,135.2475259468202,79.01871488825776,26.324012004918018,411.1032240989439,1.0,0.0,1.0
40,0.0,5e-26,-65.46675673625526,-42.891163377772926,-449.10857227038304,-391.9887331543891,2.0,0.08384191204349269,1.0
41,1.0,5e-26,129.2816659949736,21.638968027224674,240.26390432141773,-320.5711802236483,2.0,0.08384191204349269,1.0
42,2.0,5e-26,95.05722233391859,168.009778036714,270.25026480638735,17.31874796005252,2.0,0.08384191204349269,1.0
43,3.0,5e-26,-20.536047357903108,37.20531667145235,187.78568841870197,432.1014239165511,2.0,0.08384191204349269,1.0
44,4.0,5e-26,-169.93786990595785,45.55457089301691,-497.9569695654912,465.078349686465,2.0,0.08384191204349269,1.0
45,5.0,5e-26,-7.936628116440097,140.5827278325736,-55.16634553529394,8.906115658985641,2.0,0.08384191204349269,1.0
46,6.0,5e-26,84.94075887478918,-132.73769724818283,-25.45295985192496,28.776434091011993,2.0,0.08384191204349269,1.0
47,7.0,5e-26,103.82080367239652,-122.63915347010978,475.06578127534544,-255.616702712668,2.0,0.08384191204349269,1.0
48,8.0,5e-26,33.580742293738886,106.6924360266374,443.97089586397726,327.4908777681252,2.0,0.08384191204349269,1.0
49,9.0,5e-26,-112.90639491802132,136.35164067052864,292.0122584103533,445.933318217511,2.0,0.08384191204349269,1.0
50,10.0,5e-26,-38.38722290241757,-90.30045370676676,-37.18233543020267,-325.6467732770959,2.0,0.08384191204349269,1.0
51,11.0,5e-26,-47.79205040276254,-97.54620402895304,-391.1298570505055,12.628607066661175,2.0,0.08384191204349269,1.0
52,12.0,5e-26,21.155150225060428,-153.45099988308584,21.687599374277966,458.2258375756768,2.0,0.08384191204349269,1.0
53,13.0,5e-26,-90.288857862602,-102.60669524565337,37.63834398651488,451.8669835696853,2.0,0.08384191204349269,1.0
54,14.0,5e-26,-46.26667528840021,-75.79266605574226,404.41187742719603,326.5780947617218,2.0,0.08384191204349269,1.0
55,15.0,5e-26,-89.64680270611551,95.9000212972159,-131.13479145131765,241.76091043607573,2.0,0.08384191204349269,1.0
56,16.0,5e-26,-11.218161973366666,138.29547280834814,-685.8135842866328,18.583645517302898,2.0,0.08384191204349269,1.0
57,17.0,5e-26,36.85388340999741,-106.02923567818092,174.85551089609464,218.89245080700618,2.0,0.08384191204349269,1.0
58,18.0,5e-26,-63.028367383078475,-13.781447963762613,102.5832870012814,-21.70863147620571,2.0,0.08384191204349269,1.0
59,19.0,5e-26,137.45458144596836,113.48639524395767,26.324012004918018,411.1032240989439,2.0,0.08384191204349269,1.0
60,0.0,5e-26,-80.0950093952492,-55.65892285088575,-449.10857227038304,-391.9887331543891,3.0,0.11641366320166718,1.0
61,1.0,5e-26,137.10748209882226,11.197403316497692,240.26390432141773,-320.5711802236483,3.0,0.11641366320166718,1.0
62,2.0,5e-26,103.859746709623,168.57387998564,106.06469216841252,-249.1694719142901,3.0,0.11641366320166718,1.0
