,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,78.4015150102029,8.39856577478497,-58.53162337249648,133.60565148600642,0.0,0.0,0.0
1,1.0,5e-26,-172.20165499060147,55.54198420121048,136.2002459823325,-167.0336952621708,0.0,0.0,0.0
2,2.0,5e-26,141.57776530994005,-127.24960431420676,365.2705034131154,-244.00216735006796,0.0,0.0,0.0
3,3.0,5e-26,-0.3086341006220721,-131.6000676674709,-477.78967639455425,204.91120987043598,0.0,0.0,0.0
4,4.0,5e-26,-165.96279175177708,-103.62526186574954,-309.9056829359079,-242.8947374042317,0.0,0.0,0.0
5,5.0,5e-26,-55.949980153068395,101.39252219185795,-27.6780616548603,-479.1236630715318,0.0,0.0,0.0
6,6.0,5e-26,21.688158049084535,-28.827386259631794,11.44913877442798,379.19440296179187,0.0,0.0,0.0
7,7.0,5e-26,42.706297690517545,-40.44103147149889,-94.71234559219278,-180.99644326573804,0.0,0.0,0.0
8,8.0,5e-26,89.35799370163295,39.66561774244698,102.88028498648544,149.2788929133037,0.0,0.0,0.0
9,9.0,5e-26,104.99995861485257,157.39197444029082,-73.90316949191464,-472.40830984197333,0.0,0.0,0.0
10,10.0,5e-26,55.27614575838558,-155.53988830024917,-97.17777383546257,239.00977218352853,0.0,0.0,0.0
11,11.0,5e-26,-16.595761780242952,-88.91768953671014,-292.9096856493365,-315.4793141381542,0.0,0.0,0.0
12,12.0,5e-26,-170.41928326847483,68.06044734797246,290.66550561265433,430.0573468858786,0.0,0.0,0.0
13,13.0,5e-26,149.50814762724673,66.23041023318495,160.61272362492605,445.5917412631593,0.0,0.0,0.0
14,14.0,5e-26,39.37512891345503,-146.7376720811106,92.25884195832316,272.55114908766495,0.0,0.0,0.0
15,15.0,5e-26,-92.27404646423345,-146.18815616351282,355.58862067296343,-445.5168437000814,0.0,0.0,0.0
16,16.0,5e-26,-176.82529305952949,-76.67810132334354,-474.9255184043749,-418.05780646187566,0.0,0.0,0.0
17,17.0,5e-26,-33.872701651575454,-172.9656155687661,76.0070603301292,440.47218020980085,0.0,0.0,0.0
18,18.0,5e-26,173.18053988584927,41.85537359984431,-493.3723333890141,-474.1922030342243,0.0,0.0,0.0
19,19.0,5e-26,131.48916776307476,-62.48508528016316,269.43809091534524,-342.83405798789846,0.0,0.0,0.0
20,0.0,5e-26,78.35030625449245,8.515456077398671,-58.53162337249648,133.60565148600642,1.0,0.0008748904055600121,0.0
21,1.0,5e-26,-172.08249470215662,55.39584802382038,136.2002459823325,-167.0336952621708,1.0,0.0008748904055600121,0.0
22,2.0,5e-26,141.89733696881027,-127.46307946935718,365.2705034131154,-244.00216735006796,1.0,0.0008748904055600121,0.0
23,3.0,5e-26,-0.7266477043752906,-131.42079281596358,-477.78967639455425,204.91120987043598,1.0,0.0008748904055600121,0.0
24,4.0,5e-26,-166.23392526040624,-103.83776814106551,354.2207057153028,171.95079940842078,1.0,0.0008748904055600121,1.0
