,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,-16.97642133180247,-47.289644858164095,447.60734250449184,408.4125456487352,0.0,0.0,0.0
1,1.0,5e-26,-34.69311542364156,69.00186427809268,-412.66091789782786,-282.67440362912345,0.0,0.0,0.0
2,2.0,5e-26,-73.9025855710839,16.473902801304334,480.6835018054097,295.96331428829467,0.0,0.0,0.0
3,3.0,5e-26,8.155554580063011,-95.24255293265531,-221.09694229485467,416.8071135144803,0.0,0.0,0.0
4,4.0,5e-26,-6.306897855588645,-35.2542329194477,8.311122249807909,404.3574611835709,0.0,0.0,0.0
5,5.0,5e-26,14.107709682284323,-37.718387427611866,139.91754118692916,-381.61504826374227,0.0,0.0,0.0
6,6.0,5e-26,-52.76273881538048,9.062884424559414,-112.60374713617136,381.984625226803,0.0,0.0,0.0
7,7.0,5e-26,53.8154310345185,-15.577819297272555,-21.563546167124287,-43.236497893520266,0.0,0.0,0.0
8,8.0,5e-26,-49.4089863999179,17.6837963885078,-299.20353560709793,342.1186772391842,0.0,0.0,0.0
9,9.0,5e-26,-69.94383921288778,51.45601286280262,439.5788483890377,-386.1174223662147,0.0,0.0,0.0
10,10.0,5e-26,-26.737127499816268,-45.39578119697371,-318.39297029789645,-57.31165626308501,0.0,0.0,0.0
11,11.0,5e-26,38.92541581922691,86.3831917784261,313.0306676232344,382.1203239293094,0.0,0.0,0.0
12,12.0,5e-26,-69.39674127616203,28.548824498224675,146.27599845503153,221.17786321058713,0.0,0.0,0.0
13,13.0,5e-26,17.68806982535868,12.711175757441765,-161.65164998957295,125.20084854752201,0.0,0.0,0.0
14,14.0,5e-26,-47.38689865748086,-67.89924128065866,-357.1023022555114,-459.9344681830676,0.0,0.0,0.0
15,15.0,5e-26,-31.09232679807529,75.65004908004249,-85.95163207876266,-470.2473465527847,0.0,0.0,0.0
16,16.0,5e-26,-72.4633212618115,-47.52464434528092,46.40531057804367,331.9127981402929,0.0,0.0,0.0
17,17.0,5e-26,-38.7500337436917,-74.3301889211973,-69.08021866071255,193.16436286640078,0.0,0.0,0.0
18,18.0,5e-26,26.723646160053136,-10.91584775166244,160.00305649403788,410.57318210581775,0.0,0.0,0.0
19,19.0,5e-26,-35.246131057436074,-2.9322139160779273,-289.13173272321944,-283.11120848327187,0.0,0.0,0.0
20,0.0,5e-26,-13.928678230989147,-44.50877778989421,447.60734250449184,408.4125456487352,1.0,0.006808965830989998,0.0
21,1.0,5e-26,-37.50290951339284,67.0771439224865,-412.66091789782786,-282.67440362912345,1.0,0.006808965830989998,0.0
22,2.0,5e-26,-70.62962803177025,18.489106895519885,480.6835018054097,295.96331428829467,1.0,0.006808965830989998,0.0
23,3.0,5e-26,6.650113054640979,-92.40452753862165,-221.09694229485467,416.8071135144803,1.0,0.006808965830989998,0.0
24,4.0,5e-26,-6.250307708172522,-32.5009767827429,8.311122249807909,404.3574611835709,1.0,0.006808965830989998,0.0
25,5.0,5e-26,15.06040343938226,-40.31679125183128,139.91754118692916,-381.61504826374227,1.0,0.006808965830989998,0.0
26,6.0,5e-26,-53.52945388207211,11.663804685692236,-112.60374713617136,381.984625226803,1.0,0.006808965830989998,0.0
27,7.0,5e-26,53.668605585471575,-15.872215134081205,-21.563546167124287,-43.236497893520266,1.0,0.006808965830989998,0.0
28,8.0,5e-26,-51.44625305037803,20.013270771972902,-299.20353560709793,342.1186772391842,1.0,0.006808965830989998,0.0
29,9.0,5e-26,-66.9507618541809,48.82695252716113,439.5788483890377,-386.1174223662147,1.0,0.006808965830989998,0.0
30,10.0,5e-26,-28.905054355402058,-45.786014306186495,-318.39297029789645,-57.31165626308501,1.0,0.006808965830989998,0.0
31,11.0,5e-26,41.056830939125504,88.98503600738759,-87.577281799849,-486.14232539971056,1.0,0.006808965830989998,1.0
32,12.0,5e-26,-68.40075300078777,30.054817011396942,146.27599845503153,221.17786321058713,1.0,0.006808965830989998,0.0
33,13.0,5e-26,16.587389264056526,13.563664057212796,-161.65164998957295,125.20084854752201,1.0,0.006808965830989998,0.0
34,14.0,5e-26,-49.818396031706506,-71.03091935901172,-357.1023022555114,-459.9344681830676,1.0,0.006808965830989998,0.0
35,15.0,5e-26,-31.67756852401741,72.44815096525087,-85.95163207876266,-470.2473465527847,1.0,0.006808965830989998,0.0
36,16.0,5e-26,-72.14734908770912,-45.26466144387538,46.40531057804367,331.9127981402929,1.0,0.006808965830989998,0.0
37,17.0,5e-26,-39.22039859214981,-73.01493937467502,-69.08021866071255,193.16436286640078,1.0,0.006808965830989998,0.0
38,18.0,5e-26,27.813101504575002,-8.120268983583093,160.00305649403788,410.57318210581775,1.0,0.006808965830989998,0.0
39,19.0,5e-26,-37.21481914620341,-4.859908461010811,-289.13173272321944,-283.11120848327187,1.0,0.006808965830989998,0.0
40,0.0,5e-26,-5.279298828146711,-36.61678245212522,447.60734250449184,408.4125456487352,2.0,0.026132552782103604,0.0
41,1.0,5e-26,-45.47699864171786,61.61486050510495,-412.66091789782786,-282.67440362912345,2.0,0.026132552782103604,0.0
42,2.0,5e-26,-61.34109858866765,24.20817973350951,480.6835018054097,295.96331428829467,2.0,0.026132552782103604,0.0
43,3.0,5e-26,2.3777270655810074,-84.35031903878192,-221.09694229485467,416.8071135144803,2.0,0.026132552782103604,0.0
44,4.0,5e-26,-6.089707014717024,-24.687340222230628,8.311122249807909,404.3574611835709,2.0,0.026132552782103604,0.0
45,5.0,5e-26,17.764112212493906,-47.69096281880912,139.91754118692916,-381.61504826374227,2.0,0.026132552782103604,0.0
46,6.0,5e-26,-55.70536218087913,19.045117805250907,-112.60374713617136,381.984625226803,2.0,0.026132552782103604,0.0
47,7.0,5e-26,53.25192052613679,-16.707699360588286,-21.563546167124287,-43.236497893520266,2.0,0.026132552782103604,0.0
48,8.0,5e-26,-57.227938586762406,26.624230779204247,-299.20353560709793,342.1186772391842,2.0,0.026132552782103604,0.0
49,9.0,5e-26,-58.45652175546494,41.36577894272773,439.5788483890377,-386.1174223662147,2.0,0.026132552782103604,0.0
50,10.0,5e-26,-35.05754860157679,-46.89348107929855,-318.39297029789645,-57.31165626308501,2.0,0.026132552782103604,0.0
51,11.0,5e-26,39.36452371932394,79.59102251190973,-87.577281799849,-486.14232539971056,2.0,0.026132552782103604,0.0
52,12.0,5e-26,-65.57417602578101,34.32876668280824,146.27599845503153,221.17786321058713,2.0,0.026132552782103604,0.0
53,13.0,5e-26,13.46369954969203,15.982993540474043,-161.65164998957295,125.20084854752201,2.0,0.026132552782103604,0.0
54,14.0,5e-26,-56.71889341978373,-79.91850304676142,316.2924836986276,488.8975701052124,2.0,0.026132552782103604,1.0
55,15.0,5e-26,-33.33846236008151,63.36128547560769,-85.95163207876266,-470.2473465527847,2.0,0.026132552782103604,0.0
56,16.0,5e-26,-71.25063203376085,-38.85091562882401,46.40531057804367,331.9127981402929,2.0,0.026132552782103604,0.0
57,17.0,5e-26,-40.55527620404203,-69.28231101296967,-69.08021866071255,193.16436286640078,2.0,0.026132552782103604,0.0
58,18.0,5e-26,30.904934479181485,-0.18652239936592352,160.00305649403788,410.57318210581775,2.0,0.026132552782103604,0.0
59,19.0,5e-26,-42.80188132380668,-10.330632514972166,-289.13173272321944,-283.11120848327187,2.0,0.026132552782103604,0.0
60,0.0,5e-26,-4.722822684056808,-36.10903421607329,447.60734250449184,408.4125456487352,3.0,0.027375776677798117,0.0
61,1.0,5e-26,-45.99002855566767,61.26343293181203,-412.66091789782786,-282.67440362912345,3.0,0.027375776677798117,0.0
62,2.0,5e-26,-60.74350137295705,24.576128398081664,21.42926337438762,-65.38656736686035,3.0,0.027375776677798117,0.0
63,3.0,5e-26,2.1028540636550535,-83.83213447536527,-221.09694229485467,416.8071135144803,3.0,0.027375776677798117,0.0
64,4.0,5e-26,-6.079374428936024,-24.184633364084846,8.311122249807909,404.3574611835709,3.0,0.027375776677798117,0.0
65,5.0,5e-26,17.938061043124318,-48.165395765767215,139.91754118692916,-381.61504826374227,3.0,0.027375776677798117,0.0
66,6.0,5e-26,-55.84535385006356,19.52001021912078,-112.60374713617136,381.984625226803,3.0,0.027375776677798117,0.0
67,7.0,5e-26,53.22511221026591,-16.761452007935656,-21.563546167124287,-43.236497893520266,3.0,0.027375776677798117,0.0
68,8.0,5e-26,-57.599915571905434,27.049560893911398,160.05070282392415,703.4685588943391,3.0,0.027375776677798117,0.0
