,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,68.9347642197855,53.033884514699196,337.24840078305397,-962.669517682923,0.0,0.0,0.0
1,1.0,5e-26,42.95624271806042,-13.122146043189474,-391.1624060044976,469.6104617699641,0.0,0.0,0.0
2,2.0,5e-26,-20.700508294388968,10.648614278807344,-776.7754561959035,411.73269934392556,0.0,0.0,0.0
3,3.0,5e-26,-25.515052346827332,36.96316712408,784.3512100133507,-854.5677875504587,0.0,0.0,0.0
4,4.0,5e-26,-8.57516425739746,34.05856782792918,-452.2597594348738,317.2147442310729,0.0,0.0,0.0
5,5.0,5e-26,37.865478355532446,74.54861070713417,506.2069203679873,-204.75784523601328,0.0,0.0,0.0
6,6.0,5e-26,-1.771825809771741,97.65373860265922,742.5160448146389,772.8996607960564,0.0,0.0,0.0
7,7.0,5e-26,-25.697521894134653,11.249365183242432,231.34306100265098,910.1188325946389,0.0,0.0,0.0
8,8.0,5e-26,-54.724946806339105,-38.59454706483408,-130.64607614979047,405.5725940034197,0.0,0.0,0.0
9,9.0,5e-26,-74.84078494863569,-47.31199519307564,649.0036415906479,-414.93222857563,0.0,0.0,0.0
10,10.0,5e-26,33.00483352059328,65.26575416371821,-401.47969495149187,248.12468493620213,0.0,0.0,0.0
11,11.0,5e-26,33.843865999885395,87.50596060165648,-150.43408909816299,660.5494800015126,0.0,0.0,0.0
12,12.0,5e-26,-21.488211697767994,76.35252277777118,615.1545467485932,-375.3703223554579,0.0,0.0,0.0
13,13.0,5e-26,92.83601462847713,25.629948089987863,460.6840726716466,830.3132922269324,0.0,0.0,0.0
14,14.0,5e-26,-10.418571841652735,-77.37821567164076,997.1417869215607,743.4286858272894,0.0,0.0,0.0
15,15.0,5e-26,-36.83206360331422,69.73767722813352,955.5789293736827,669.253982556829,0.0,0.0,0.0
16,16.0,5e-26,49.46993737602395,-12.928552766617827,736.7939018995162,517.1736791824517,0.0,0.0,0.0
17,17.0,5e-26,49.760134994644034,-36.747824442520255,-946.8043538234994,818.0040897163735,0.0,0.0,0.0
18,18.0,5e-26,-42.44301709495118,70.12058530237931,-527.0454812192993,583.1167940285088,0.0,0.0,0.0
19,19.0,5e-26,34.63141164615271,83.48646991638628,-817.3130223658641,-449.69941269032176,0.0,0.0,0.0
20,0.0,5e-26,69.08117500674292,52.61595754651604,337.24840078305397,-962.669517682923,1.0,0.0004341333765185275,0.0
21,1.0,5e-26,42.78642606197458,-12.918272467772855,-391.1624060044976,469.6104617699641,1.0,0.0004341333765185275,0.0
22,2.0,5e-26,-21.037732445984016,10.82736118579661,-776.7754561959035,411.73269934392556,1.0,0.0004341333765185275,0.0
23,3.0,5e-26,-25.174539307647844,36.59217072500675,784.3512100133507,-854.5677875504587,1.0,0.0004341333765185275,0.0
24,4.0,5e-26,-8.77150531382438,34.19628133592368,-452.2597594348738,317.2147442310729,1.0,0.0004341333765185275,0.0
25,5.0,5e-26,38.08523967508884,74.4597184924132,506.2069203679873,-204.75784523601328,1.0,0.0004341333765185275,0.0
26,6.0,5e-26,-1.4494748121171794,97.98928014211063,765.0519138556799,-750.5994481556688,1.0,0.0004341333765185275,1.0
27,7.0,5e-26,-25.59708814992744,11.644478145069844,231.34306100265098,910.1188325946389,1.0,0.0004341333765185275,0.0
