,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,72.12368772589986,-50.35962489057192,28.89047955026615,-284.6009660389722,0.0,0.0,0.0
1,1.0,5e-26,-124.1265294153718,136.4528848681207,493.4660923767591,-226.5710235608961,0.0,0.0,0.0
2,2.0,5e-26,129.52039380641764,-33.3923083415977,-110.90613651090507,-474.99250308470164,0.0,0.0,0.0
3,3.0,5e-26,-114.2179565877824,123.58668642463732,-295.9899371842104,56.5655888006678,0.0,0.0,0.0
4,4.0,5e-26,-10.822940311630163,167.26192978418766,460.1495669080979,-469.27117267443543,0.0,0.0,0.0
5,5.0,5e-26,60.19143479606845,-68.22489639527225,220.49772175496207,98.7571334768021,0.0,0.0,0.0
6,6.0,5e-26,-70.56874579746164,163.6119601853785,182.04009140519656,74.94526952370336,0.0,0.0,0.0
7,7.0,5e-26,104.96893309351515,7.995310552332512,388.4427512470887,141.84689575354196,0.0,0.0,0.0
8,8.0,5e-26,185.78067593625093,30.833086718950312,449.4351289813642,-199.45490811945376,0.0,0.0,0.0
9,9.0,5e-26,42.79692184036222,-47.17463622466107,311.3993922888442,313.92860937874957,0.0,0.0,0.0
10,0.0,5e-26,72.797402537718,-56.996409369853545,28.89047955026615,-284.6009660389722,1.0,0.023319613322650517,0.0
11,1.0,5e-26,-112.61909095330644,131.16933620856346,493.4660923767591,-226.5710235608961,1.0,0.023319613322650517,0.0
12,2.0,5e-26,126.93410558787424,-44.468949844690826,-110.90613651090507,-474.99250308470164,1.0,0.023319613322650517,0.0
13,3.0,5e-26,-121.1203274703138,124.90577408283694,-295.9899371842104,56.5655888006678,1.0,0.023319613322650517,0.0
14,4.0,5e-26,-0.09243034074821743,156.31870749395307,460.1495669080979,-469.27117267443543,1.0,0.023319613322650517,0.0
15,5.0,5e-26,65.33335640591955,-65.92191822973984,220.49772175496207,98.7571334768021,1.0,0.023319613322650517,0.0
16,6.0,5e-26,-66.3236412566725,165.3596548910331,182.04009140519656,74.94526952370336,1.0,0.023319613322650517,0.0
17,7.0,5e-26,114.02726785058378,11.303125312323427,388.4427512470887,141.84689575354196,1.0,0.023319613322650517,0.0
18,8.0,5e-26,196.2613293577119,26.181875386299865,-381.4328567466929,-310.295296982555,1.0,0.023319613322650517,1.0
