,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,-123.34044409333981,130.27513842586524,-857.9478618149026,72.1005724553188,0.0,0.0,0.0
1,1.0,5e-26,94.37957982445846,13.025217590281159,-674.7844567888988,833.4014408089133,0.0,0.0,0.0
2,2.0,5e-26,-45.73098431210971,-58.374891235425736,875.5135258973728,117.02432146824322,0.0,0.0,0.0
3,3.0,5e-26,-60.82695180799888,-88.91596329257796,-238.0409871247664,-265.6806708648643,0.0,0.0,0.0
4,4.0,5e-26,58.72176920491955,-111.04974279886771,-941.5065748119869,-870.4516608345369,0.0,0.0,0.0
5,5.0,5e-26,-39.24698767354903,-182.8100736876661,469.7701315812269,642.1673792097026,0.0,0.0,0.0
6,6.0,5e-26,-113.03150029825052,57.21609295417136,-578.8879426275626,-146.94429642008095,0.0,0.0,0.0
7,7.0,5e-26,-45.024911204172895,-45.052529828906074,-319.944267470182,691.4558453695033,0.0,0.0,0.0
8,8.0,5e-26,-58.790577885406236,85.03448497393316,-939.1659383154843,776.8730944179249,0.0,0.0,0.0
9,9.0,5e-26,-140.24492928842395,124.61459266491772,26.290602114962894,340.7347289645172,0.0,0.0,0.0
10,0.0,5e-26,-136.19987985325756,131.35582493492782,-21.113528218874137,446.6477098791816,1.0,0.014988598179748243,0.0
11,1.0,5e-26,84.26550674370996,25.516736908989202,-674.7844567888988,833.4014408089133,1.0,0.014988598179748243,0.0
12,2.0,5e-26,-32.60826387149938,-56.62086070368055,875.5135258973728,117.02432146824322,1.0,0.014988598179748243,0.0
13,3.0,5e-26,-64.39485251432264,-92.89814411229736,-238.0409871247664,-265.6806708648643,1.0,0.014988598179748243,0.0
14,4.0,5e-26,44.609905471471606,-124.09659297801109,-941.5065748119869,-870.4516608345369,1.0,0.014988598179748243,0.0
15,5.0,5e-26,-32.20579193443056,-173.18488487654983,469.7701315812269,642.1673792097026,1.0,0.014988598179748243,0.0
16,6.0,5e-26,-121.7082190613962,55.01360394032495,-578.8879426275626,-146.94429642008095,1.0,0.014988598179748243,0.0
17,7.0,5e-26,-49.82042726919735,-34.688576003624455,-319.944267470182,691.4558453695033,1.0,0.014988598179748243,0.0
18,8.0,5e-26,-72.86735875892326,96.67872362282105,-939.1659383154843,776.8730944179249,1.0,0.014988598179748243,0.0
19,9.0,5e-26,-139.85087001741914,129.7217286032523,-810.5437314810656,-33.81240845934559,1.0,0.014988598179748243,0.0
20,0.0,5e-26,-136.46298359660898,136.92167272741125,-21.113528218874137,446.6477098791816,2.0,0.027449980314650457,0.0
21,1.0,5e-26,75.85675976897109,35.90207073468716,-674.7844567888988,833.4014408089133,2.0,0.027449980314650457,0.0
22,2.0,5e-26,-21.698155261016613,-55.162575914787126,875.5135258973728,117.02432146824322,2.0,0.027449980314650457,0.0
23,3.0,5e-26,-67.36117221865369,-96.20889247780161,-238.0409871247664,-265.6806708648643,2.0,0.027449980314650457,0.0
24,4.0,5e-26,32.87743226021654,-134.94362375363056,-941.5065748119869,-870.4516608345369,2.0,0.027449980314650457,0.0
25,5.0,5e-26,-26.351806809233594,-165.18259176964906,469.7701315812269,642.1673792097026,2.0,0.027449980314650457,0.0
26,6.0,5e-26,-128.9219629277656,53.18247491008998,-578.8879426275626,-146.94429642008095,2.0,0.027449980314650457,0.0
