,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,48.6028723471,44.551045874965126,-475.44663150553015,-176.33070783959215,0.0,0.0,0.0
1,1.0,5e-26,63.66416807904304,-63.69478415351564,187.50430065396984,81.05066972821396,0.0,0.0,0.0
2,2.0,5e-26,87.60407574555842,18.184604140550462,-363.03391389344154,280.5605175481204,0.0,0.0,0.0
3,3.0,5e-26,84.83550647591727,36.94094940594118,-246.3583799657758,-310.7549725149775,0.0,0.0,0.0
4,4.0,5e-26,-11.884819983089358,62.022311489930814,176.8743470884948,155.79827508244819,0.0,0.0,0.0
5,5.0,5e-26,3.6068530224955992,-62.51490998472747,-373.4530752761822,-126.43786019011469,0.0,0.0,0.0
6,6.0,5e-26,28.278167479323642,42.32787898940444,-365.239997722627,-290.41760767232194,0.0,0.0,0.0
7,7.0,5e-26,56.37123977308261,58.8031269294041,-65.55530124980481,-307.01327068423575,0.0,0.0,0.0
8,8.0,5e-26,-17.958322087187142,83.73127031651322,7.679136964531267,-92.18935697947927,0.0,0.0,0.0
9,9.0,5e-26,-32.81234305257225,-58.35400474897475,-302.40715670659813,-381.79971488173527,0.0,0.0,0.0
10,0.0,5e-26,39.93355576802754,41.33582332930791,-475.44663150553015,-176.33070783959215,1.0,0.018234047745002542,0.0
11,1.0,5e-26,67.08313044956084,-62.216902371926956,187.50430065396984,81.05066972821396,1.0,0.018234047745002542,0.0
12,2.0,5e-26,80.98449802657026,23.300358012885514,-315.05032796395096,-316.2775525157502,1.0,0.018234047745002542,0.0
13,3.0,5e-26,80.34339601323984,31.27462840010613,-294.34196589526636,286.08309754889314,1.0,0.018234047745002542,0.0
14,4.0,5e-26,-8.659684693411592,64.86314467637321,176.8743470884948,155.79827508244819,1.0,0.018234047745002542,0.0
15,5.0,5e-26,-3.202708182608335,-64.82038396420998,-373.4530752761822,-126.43786019011469,1.0,0.018234047745002542,0.0
16,6.0,5e-26,21.618363922464642,37.032390465117906,-365.239997722627,-290.41760767232194,1.0,0.018234047745002542,0.0
17,7.0,5e-26,55.17590128015564,53.20503229339836,-65.55530124980481,-307.01327068423575,1.0,0.018234047745002542,0.0
18,8.0,5e-26,-17.818300337135465,82.05028517976831,7.679136964531267,-92.18935697947927,1.0,0.018234047745002542,0.0
19,9.0,5e-26,-38.32644958639083,-65.31575897915667,-302.40715670659813,-381.79971488173527,1.0,0.018234047745002542,0.0
20,0.0,5e-26,19.9947279221862,33.94103410466687,-475.44663150553015,-176.33070783959215,2.0,0.06017109498562311,0.0
21,1.0,5e-26,74.94650716390589,-58.81787660665091,187.50430065396984,81.05066972821396,2.0,0.06017109498562311,0.0
22,2.0,5e-26,67.77221753957305,10.036611351884645,-315.05032796395096,-316.2775525157502,2.0,0.06017109498562311,0.0
23,3.0,5e-26,67.99956308459292,43.27210877675712,-294.34196589526636,286.08309754889314,2.0,0.06017109498562311,0.0
24,4.0,5e-26,-1.2420968439074658,71.39686429851304,176.8743470884948,155.79827508244819,2.0,0.06017109498562311,0.0
25,5.0,5e-26,-18.864227442620617,-70.1228144800058,-373.4530752761822,-126.43786019011469,2.0,0.06017109498562311,0.0
26,6.0,5e-26,6.301276883806684,24.853133532655733,-365.239997722627,-290.41760767232194,2.0,0.06017109498562311,0.0
27,7.0,5e-26,52.426705514769466,40.32980225721614,-65.55530124980481,-307.01327068423575,2.0,0.06017109498562311,0.0
28,8.0,5e-26,-17.496260007486722,78.18413576103745,7.679136964531267,-92.18935697947927,2.0,0.06017109498562311,0.0
29,9.0,5e-26,-51.00851280309718,-81.32731165860747,212.0624422248319,438.4639452780389,2.0,0.06017109498562311,1.0
30,0.0,5e-26,16.48219287825738,32.6383268194221,-475.44663150553015,-176.33070783959215,3.0,0.06755895896692038,0.0
31,1.0,5e-26,76.3317634330457,-58.21908528310582,28.58186624683546,202.26257871631702,3.0,0.06755895896692038,1.0
32,2.0,5e-26,65.44466856931228,7.69999581356068,-315.05032796395096,-316.2775525157502,3.0,0.06755895896692038,0.0
33,3.0,5e-26,65.82500467657106,45.385651788796544,-294.34196589526636,286.08309754889314,3.0,0.06755895896692038,0.0
34,4.0,5e-26,0.06462677416309615,72.5478807633429,176.8743470884948,155.79827508244819,3.0,0.06755895896692038,0.0
35,5.0,5e-26,-21.62324796615822,-71.05692019317665,-373.4530752761822,-126.43786019011469,3.0,0.06755895896692038,0.0
36,6.0,5e-26,3.6029334601025926,22.707567749398866,-365.239997722627,-290.41760767232194,3.0,0.06755895896692038,0.0
37,7.0,5e-26,51.94239186588294,38.061629972947806,-65.55530124980481,-307.01327068423575,3.0,0.06755895896692038,0.0
38,8.0,5e-26,-17.43952758809901,77.5030533311498,7.679136964531267,-92.18935697947927,3.0,0.06755895896692038,0.0
39,9.0,5e-26,-49.44182432439842,-78.08799967019036,212.0624422248319,438.4639452780389,3.0,0.06755895896692038,0.0
40,0.0,5e-26,-21.351151401307035,18.606929950272164,-475.44663150553015,-176.33070783959215,4.0,0.1471332829236658,0.0
41,1.0,5e-26,78.60614611705975,-42.12417732000689,28.58186624683546,202.26257871631702,4.0,0.1471332829236658,0.0
42,2.0,5e-26,40.37475170922997,-17.467576610574184,-315.05032796395096,-316.2775525157502,4.0,0.1471332829236658,0.0
43,3.0,5e-26,42.40294172835582,68.15052087170136,-294.34196589526636,286.08309754889314,4.0,0.1471332829236658,0.0
44,4.0,5e-26,14.139283369020811,84.94542317665577,176.8743470884948,155.79827508244819,4.0,0.1471332829236658,0.0
45,5.0,5e-26,-51.340523960827966,-81.11812744034252,-45.55916454216862,391.6351547664132,4.0,0.1471332829236658,1.0
46,6.0,5e-26,-25.460792440638684,-0.4022170462614696,-365.239997722627,-290.41760767232194,4.0,0.1471332829236658,0.0
47,7.0,5e-26,46.72587308714893,13.631256512500464,-65.55530124980481,-307.01327068423575,4.0,0.1471332829236658,0.0
48,8.0,5e-26,-16.82846545557518,70.16714757350067,7.679136964531267,-92.18935697947927,4.0,0.1471332829236658,0.0
49,9.0,5e-26,-32.567098847741036,-43.197527645282996,212.0624422248319,438.4639452780389,4.0,0.1471332829236658,0.0
50,0.0,5e-26,-46.248694720203304,9.373082982030846,-475.44663150553015,-176.33070783959215,5.0,0.1994999244540868,0.0
51,1.0,5e-26,80.10288246107822,-31.53236536535096,28.58186624683546,202.26257871631702,5.0,0.1994999244540868,0.0
