,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,63.28086051918183,-0.0913512374431491,199.62521716557285,-115.97229790458829,0.0,0.0,0.0
1,1.0,5e-26,91.47393754355073,28.331332180307214,181.23742542180435,21.57795637639981,0.0,0.0,0.0
2,2.0,5e-26,24.6215511195997,-91.08491569543472,-82.45743142769493,187.764701918431,0.0,0.0,0.0
3,3.0,5e-26,-65.87000907090854,-2.1350085280904665,372.1704581978431,-275.25097848236203,0.0,0.0,0.0
4,4.0,5e-26,-74.43950348542089,-29.72847379518413,440.5756439199731,265.9319973497521,0.0,0.0,0.0
5,5.0,5e-26,-28.69974673426367,17.2085229297399,-347.7128320711472,320.42811901108655,0.0,0.0,0.0
6,6.0,5e-26,-40.410192267715196,75.17506530014862,437.2348903731637,476.18960740208354,0.0,0.0,0.0
7,7.0,5e-26,-30.44033563220782,2.2562246560804056,23.975798379644857,81.44631845771971,0.0,0.0,0.0
8,8.0,5e-26,30.962812193414393,-42.45976525576103,-219.81880802637346,403.3230654268806,0.0,0.0,0.0
9,9.0,5e-26,-25.229015450710747,-32.099936178220425,-363.2720969825691,221.3296523025848,0.0,0.0,0.0
10,10.0,5e-26,-2.9285572962618858,-13.515252126467885,407.7486194077155,471.68448675702814,0.0,0.0,0.0
11,11.0,5e-26,-69.01979476542893,25.861601181286375,-82.26994579313794,335.56306825552053,0.0,0.0,0.0
12,12.0,5e-26,-19.505769023962813,69.48200636178012,-280.53105375493044,475.09242753621356,0.0,0.0,0.0
13,13.0,5e-26,86.73517852653822,11.08583901678574,-33.860748852605354,84.42289156875631,0.0,0.0,0.0
14,14.0,5e-26,14.250591101596285,-42.192078898273216,-295.8038060350061,-168.9936729626986,0.0,0.0,0.0
15,15.0,5e-26,-54.36008998833509,10.983476192849736,-126.03501952703255,-68.48019308984652,0.0,0.0,0.0
16,16.0,5e-26,-56.103367234440384,-1.846743673030602,131.35723542502524,-358.6354366926498,0.0,0.0,0.0
17,17.0,5e-26,-15.832237317081777,88.05452576885867,23.090784200244457,256.6138724195341,0.0,0.0,0.0
18,18.0,5e-26,-21.605138550353814,-61.71891834202324,143.74653023310123,273.1668165651787,0.0,0.0,0.0
19,19.0,5e-26,-27.958436951961374,-69.41338894664855,295.5482236610444,498.40692275586207,0.0,0.0,0.0
20,0.0,5e-26,63.5467702710306,-0.24583154506662488,199.62521716557285,-115.97229790458829,1.0,0.0013320448970543677,0.0
21,1.0,5e-26,91.71535393123912,28.36007498698726,-161.78371216047697,-84.49049091159225,1.0,0.0013320448970543677,1.0
22,2.0,5e-26,24.511714118842228,-90.83480468239733,-82.45743142769493,187.764701918431,1.0,0.0013320448970543677,0.0
23,3.0,5e-26,-65.37426131123172,-2.5016551893871184,372.1704581978431,-275.25097848236203,1.0,0.0013320448970543677,0.0
24,4.0,5e-26,-73.85263694717085,-29.374240435150917,440.5756439199731,265.9319973497521,1.0,0.0013320448970543677,0.0
25,5.0,5e-26,-29.162915837864364,17.63534757054135,-347.7128320711472,320.42811901108655,1.0,0.0013320448970543677,0.0
26,6.0,5e-26,-39.827775763179496,75.80937123671889,437.2348903731637,476.18960740208354,1.0,0.0013320448970543677,0.0
