,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,-42.8194322676608,-38.545480945308526,553.6050094846807,492.62356579891434,0.0,0.0,0.0
1,1.0,5e-26,-41.02596343494662,-48.49911071117401,-782.3327618022471,-602.5018927441541,0.0,0.0,0.0
2,2.0,5e-26,9.409218869374527,86.34321847077055,-103.10268230218037,-827.5357555017098,0.0,0.0,0.0
3,3.0,5e-26,82.09760647858033,-18.061726134951527,205.25791096890248,249.98780301493298,0.0,0.0,0.0
4,4.0,5e-26,4.3349319569248905,92.71501196740809,316.940282097328,904.5036692749081,0.0,0.0,0.0
5,5.0,5e-26,-5.014464419705803,-28.285593063551772,-362.62941043662454,592.8258579359683,0.0,0.0,0.0
6,6.0,5e-26,12.296958817163357,74.29424051151119,711.7826823775181,821.4966065136127,0.0,0.0,0.0
7,7.0,5e-26,42.78075554547752,80.66243330322536,-942.3776324909372,299.8874669757872,0.0,0.0,0.0
8,8.0,5e-26,-3.2321656858879066,17.4233154247776,-818.0665118279007,-933.574981426107,0.0,0.0,0.0
9,9.0,5e-26,-49.11642875863815,-81.1491492739174,-693.7127036334805,460.9266980809532,0.0,0.0,0.0
10,10.0,5e-26,-22.23087512128194,59.913176811997545,-499.03973094477584,-835.0388748799755,0.0,0.0,0.0
11,11.0,5e-26,-61.750059030426804,2.534608440254118,233.69845291687557,-890.4805096848565,0.0,0.0,0.0
12,12.0,5e-26,-74.66901976436048,20.708771440798287,-532.3307561497359,-931.5730577748451,0.0,0.0,0.0
13,13.0,5e-26,-56.205075119640405,9.666989170668273,494.1374877715325,-884.5650868429728,0.0,0.0,0.0
14,14.0,5e-26,20.69561706364246,85.22076450531716,356.4203938165524,582.7923214012699,0.0,0.0,0.0
15,15.0,5e-26,21.440478508552644,46.28539547118666,163.11550535461015,248.18444245914247,0.0,0.0,0.0
16,16.0,5e-26,23.615576183448553,-64.4841578879894,668.4026360296152,194.0233961964359,0.0,0.0,0.0
17,17.0,5e-26,-24.65293231558229,-81.91915816719866,524.3172749895007,576.1323540792619,0.0,0.0,0.0
18,18.0,5e-26,6.902462209397257,40.62506109709227,223.08322109109963,981.9848561913107,0.0,0.0,0.0
19,19.0,5e-26,35.475303952116036,3.3686142804191093,-61.497897349419986,-798.6524556836866,0.0,0.0,0.0
20,0.0,5e-26,-40.902982174265446,-36.840134240511034,553.6050094846807,492.62356579891434,1.0,0.003461764363691852,0.0
21,1.0,5e-26,-43.734215110302266,-50.584830292532615,-782.3327618022471,-602.5018927441541,1.0,0.003461764363691852,0.0
22,2.0,5e-26,9.052301677979797,83.47848468269392,-103.10268230218037,-827.5357555017098,1.0,0.003461764363691852,0.0
23,3.0,5e-26,82.80816100013831,-17.196327267116814,205.25791096890248,249.98780301493298,1.0,0.003461764363691852,0.0
24,4.0,5e-26,5.432104530907863,95.84619053653249,212.71309227098766,-934.5218940850025,1.0,0.003461764363691852,1.0
25,5.0,5e-26,-6.269801989981896,-26.233369634673988,-362.62941043662454,592.8258579359683,1.0,0.003461764363691852,0.0
26,6.0,5e-26,14.760982741710846,77.1380681888338,711.7826823775181,821.4966065136127,1.0,0.003461764363691852,0.0
27,7.0,5e-26,39.518466240180096,81.70057304951996,-942.3776324909372,299.8874669757872,1.0,0.003461764363691852,0.0
28,8.0,5e-26,-6.064119183663433,14.19149882324242,-818.0665118279007,-933.574981426107,1.0,0.003461764363691852,0.0
29,9.0,5e-26,-51.51789867471686,-79.5535296562266,-693.7127036334805,460.9266980809532,1.0,0.003461764363691852,0.0
30,10.0,5e-26,-23.958433077932934,57.022468992640704,-499.03973094477584,-835.0388748799755,1.0,0.003461764363691852,0.0
31,11.0,5e-26,-60.94105005426925,-0.5480252547350752,233.69845291687557,-890.4805096848565,1.0,0.003461764363691852,0.0
32,12.0,5e-26,-76.51182340569677,17.483885027217877,-532.3307561497359,-931.5730577748451,1.0,0.003461764363691852,0.0
33,13.0,5e-26,-54.494487573708696,6.604833275669282,494.1374877715325,-884.5650868429728,1.0,0.003461764363691852,0.0
34,14.0,5e-26,21.929460481449617,87.23825419497733,356.4203938165524,582.7923214012699,1.0,0.003461764363691852,0.0
35,15.0,5e-26,22.00514595215482,47.14455152971445,163.11550535461015,248.18444245914247,1.0,0.003461764363691852,0.0
36,16.0,5e-26,25.92942860945357,-63.81249460931411,668.4026360296152,194.0233961964359,1.0,0.003461764363691852,0.0
37,17.0,5e-26,-22.837869457755616,-79.92472371507718,524.3172749895007,576.1323540792619,1.0,0.003461764363691852,0.0
38,18.0,5e-26,7.674723754308016,44.02446127794042,223.08322109109963,981.9848561913107,1.0,0.003461764363691852,0.0
39,19.0,5e-26,35.26241272262983,0.603867670358337,-61.497897349419986,-798.6524556836866,1.0,0.003461764363691852,0.0
40,0.0,5e-26,-40.27825881269669,-36.28422624701156,553.6050094846807,492.62356579891434,2.0,0.004590228432595914,0.0
41,1.0,5e-26,-44.61704952192258,-51.26473202994108,-782.3327618022471,-602.5018927441541,2.0,0.004590228432595914,0.0
