,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,-89.25055392515982,21.586886632322233,-833.1214478048901,-997.5798281136586,0.0,0.0,0.0
1,1.0,5e-26,56.78265262246106,177.80437061185756,-604.1182070845621,-697.1413542483598,0.0,0.0,0.0
2,2.0,5e-26,-68.33355848398526,34.26430919866601,140.25909171470312,350.34341371213463,0.0,0.0,0.0
3,3.0,5e-26,-89.84500191158732,135.20390279580857,140.21922871022662,769.0138169464128,0.0,0.0,0.0
4,4.0,5e-26,23.57809222733752,110.02886197188974,895.7296890708478,-68.8770982238276,0.0,0.0,0.0
5,5.0,5e-26,125.67684922629365,-9.168717374156643,42.00624266787236,-958.7723221905092,0.0,0.0,0.0
6,6.0,5e-26,-96.09562321600008,-33.080037211055725,989.2137981425865,363.60515325987285,0.0,0.0,0.0
7,7.0,5e-26,-98.60489984322928,-76.0182063982541,-272.1767580084064,-554.2566655492216,0.0,0.0,0.0
8,8.0,5e-26,-29.197527951145986,89.33769185689778,329.94469693934866,-510.2518314887714,0.0,0.0,0.0
9,9.0,5e-26,12.115619400734829,-14.754552526237319,141.465779306714,463.6834860627505,0.0,0.0,0.0
10,10.0,5e-26,57.51223684549717,109.6823114465243,-604.9880890793904,968.6742105604178,0.0,0.0,0.0
11,11.0,5e-26,93.02070654873546,147.9501827408398,-211.62630398000545,-481.6617521281165,0.0,0.0,0.0
12,12.0,5e-26,104.3242936891686,163.4193771847165,361.59475659284135,79.98522229079276,0.0,0.0,0.0
13,13.0,5e-26,93.67357529680572,-102.41661424876928,-300.67471223649034,-304.35827421185604,0.0,0.0,0.0
14,14.0,5e-26,-33.33081141735448,21.569433245770483,-730.0993718638775,-164.52710536421102,0.0,0.0,0.0
15,15.0,5e-26,-41.18578878175768,-183.37844914203424,-526.2815460979962,-238.20873529673702,0.0,0.0,0.0
16,16.0,5e-26,-99.71736546753931,130.2964513793287,-572.5388716563805,-3.952349002259666,0.0,0.0,0.0
17,17.0,5e-26,60.47697016572425,-167.53691965261714,551.2030998783409,452.4961074547357,0.0,0.0,0.0
18,18.0,5e-26,122.0306660828785,-144.10999508229605,543.2437866613539,-157.93250502836793,0.0,0.0,0.0
19,19.0,5e-26,-145.2656016556902,10.584755305755039,-324.63420880229626,254.0038391747985,0.0,0.0,0.0
20,0.0,5e-26,-102.21885250857405,6.058642693992274,-833.1214478048901,-997.5798281136586,1.0,0.015565916130935198,0.0
21,1.0,5e-26,47.37899927781182,166.95272676022103,-604.1182070845621,-697.1413542483598,1.0,0.015565916130935198,0.0
22,2.0,5e-26,-66.15029722575304,39.717725393534636,140.25909171470312,350.34341371213463,1.0,0.015565916130935198,0.0
23,3.0,5e-26,-87.66236115753951,147.17430737392678,140.21922871022662,769.0138169464128,1.0,0.015565916130935198,0.0
24,4.0,5e-26,37.520945443403,108.95672683759545,895.7296890708478,-68.8770982238276,1.0,0.015565916130935198,0.0
25,5.0,5e-26,126.33071487663747,-24.092886930036087,42.00624266787236,-958.7723221905092,1.0,0.015565916130935198,0.0
26,6.0,5e-26,-80.69760419854872,-27.420189890636706,989.2137981425865,363.60515325987285,1.0,0.015565916130935198,0.0
27,7.0,5e-26,-102.84158043117797,-84.64571916920508,-272.1767580084064,-554.2566655492216,1.0,0.015565916130935198,0.0
28,8.0,5e-26,-24.061636470741256,81.39515464228748,329.94469693934866,-510.2518314887714,1.0,0.015565916130935198,0.0
29,9.0,5e-26,14.317663856820527,-7.536894270884885,141.465779306714,463.6834860627505,1.0,0.015565916130935198,0.0
30,10.0,5e-26,48.095042990672624,124.76061296630762,-604.9880890793904,968.6742105604178,1.0,0.015565916130935198,0.0
31,11.0,5e-26,89.7265492498829,140.45267630373425,-211.62630398000545,-481.6617521281165,1.0,0.015565916130935198,0.0
32,12.0,5e-26,109.9528473436787,164.66442044660917,64.7013518090003,-364.6397384466368,1.0,0.015565916130935198,1.0
