,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,-117.87968366033661,86.75413141175517,-209.89890734961836,-337.67129797596795,0.0,0.0,0.0
1,1.0,5e-26,10.159342100136683,-53.886366167241675,-179.73783321983927,165.70359045908276,0.0,0.0,0.0
2,2.0,5e-26,-6.016478458363622,-31.64518037715601,495.87035928406806,72.0661349365871,0.0,0.0,0.0
3,3.0,5e-26,95.1295829250376,16.747294746683536,307.7121061762772,127.71604279771361,0.0,0.0,0.0
4,4.0,5e-26,121.62513701378617,148.2933676997588,-421.97924364859466,149.33227729040289,0.0,0.0,0.0
5,5.0,5e-26,-108.26748750044159,-67.55937452504472,146.36252377456628,229.30558789623137,0.0,0.0,0.0
6,6.0,5e-26,-51.546896909922026,101.28602047915217,-275.3917743044263,-143.77252815280292,0.0,0.0,0.0
7,7.0,5e-26,114.74675478885791,-60.33635426189164,144.61758913418282,-401.0658341316129,0.0,0.0,0.0
8,8.0,5e-26,-81.13816535782891,-120.50299820706745,-284.16709649633185,-383.7649545962133,0.0,0.0,0.0
9,9.0,5e-26,-127.01127484169804,-23.71833221220197,60.68947923776443,-105.61512992084056,0.0,0.0,0.0
10,10.0,5e-26,57.2884253893028,-87.90492430978291,366.79108246677015,-143.05348768434067,0.0,0.0,0.0
11,11.0,5e-26,-131.4295838095538,-108.06296172783757,352.44172024251895,420.41460248247415,0.0,0.0,0.0
12,12.0,5e-26,130.825449947167,-135.72348245305528,14.104626813376399,49.54369505964257,0.0,0.0,0.0
13,13.0,5e-26,-3.11447005466448,-83.90407764931884,395.78980584512,-148.6390574806694,0.0,0.0,0.0
14,14.0,5e-26,99.69630252419557,-2.6500508562567973,-356.23770188325557,-293.2161568871991,0.0,0.0,0.0
15,15.0,5e-26,-145.26007007697518,-28.868761309852317,180.18052888641978,-145.93783740859402,0.0,0.0,0.0
16,16.0,5e-26,173.5157238356917,-67.24112132350794,-12.810203537759321,-487.2285403629849,0.0,0.0,0.0
17,17.0,5e-26,183.96381637204206,54.34876387691753,361.1466981306371,-83.0223966800441,0.0,0.0,0.0
18,18.0,5e-26,-188.7073019680425,-23.112286342517933,446.62024897773017,190.6987273888028,0.0,0.0,0.0
19,19.0,5e-26,-118.06091709886292,146.63897512531213,-142.63409899789093,480.9719585185711,0.0,0.0,0.0
20,0.0,5e-26,-121.87552766495187,80.32588531659808,-209.89890734961836,-337.67129797596795,1.0,0.019036992879432106,0.0
21,1.0,5e-26,6.737674248966048,-50.731868095575784,-179.73783321983927,165.70359045908276,1.0,0.019036992879432106,0.0
22,2.0,5e-26,3.4234020404486216,-30.273257879520006,495.87035928406806,72.0661349365871,1.0,0.019036992879432106,0.0
23,3.0,5e-26,100.98749609923044,19.178624144012858,307.7121061762772,127.71604279771361,1.0,0.019036992879432106,0.0
24,4.0,5e-26,113.59192115717973,151.13620519920556,-421.97924364859466,149.33227729040289,1.0,0.019036992879432106,0.0
25,5.0,5e-26,-105.48118517752945,-63.19408568105017,146.36252377456628,229.30558789623137,1.0,0.019036992879432106,0.0
26,6.0,5e-26,-56.78952815640956,98.54902388444931,-275.3917743044263,-143.77252815280292,1.0,0.019036992879432106,0.0
27,7.0,5e-26,117.499838803446,-67.97144169043865,144.61758913418282,-401.0658341316129,1.0,0.019036992879432106,0.0
28,8.0,5e-26,-86.54785235039847,-127.80872891509115,-284.16709649633185,-383.7649545962133,1.0,0.019036992879432106,0.0
29,9.0,5e-26,-125.85592965759227,-25.72892668846531,60.68947923776443,-105.61512992084056,1.0,0.019036992879432106,0.0
30,10.0,5e-26,64.2710246144619,-90.62823253620763,366.79108246677015,-143.05348768434067,1.0,0.019036992879432106,0.0
31,11.0,5e-26,-124.72015329088217,-100.05953193396944,352.44172024251895,420.41460248247415,1.0,0.019036992879432106,0.0
32,12.0,5e-26,131.0939596273803,-134.7803194829841,14.104626813376399,49.54369505964257,1.0,0.019036992879432106,0.0
33,13.0,5e-26,4.420177660960885,-86.73371832818384,395.78980584512,-148.6390574806694,1.0,0.019036992879432106,0.0
34,14.0,5e-26,92.91460793005878,-8.232004747052853,-356.23770188325557,-293.2161568871991,1.0,0.019036992879432106,0.0
35,15.0,5e-26,-141.8299746315521,-31.64697888143944,180.18052888641978,-145.93783740859402,1.0,0.019036992879432106,0.0
36,16.0,5e-26,173.27185608215927,-76.51648757705418,-12.810203537759321,-487.2285403629849,1.0,0.019036992879432106,0.0
37,17.0,5e-26,190.8389634927854,52.76826710248614,-267.1937876992331,-256.7628005301728,1.0,0.019036992879432106,1.0
38,18.0,5e-26,-180.20499546844326,-19.48195602710053,446.62024897773017,190.6987273888028,1.0,0.019036992879432106,0.0
39,19.0,5e-26,-120.77624142584997,155.7952348748367,-142.63409899789093,480.9719585185711,1.0,0.019036992879432106,0.0
40,0.0,5e-26,-122.26734295320604,79.6955591342362,-209.89890734961836,-337.67129797596795,2.0,0.020903678576854722,0.0
41,1.0,5e-26,6.402160206408842,-50.42255157325424,-179.73783321983927,165.70359045908276,2.0,0.020903678576854722,0.0
42,2.0,5e-26,4.349036147900005,-30.13873305616535,495.87035928406806,72.0661349365871,2.0,0.020903678576854722,0.0
43,3.0,5e-26,101.56189788675348,19.417029854434766,307.7121061762772,127.71604279771361,2.0,0.020903678576854722,0.0
44,4.0,5e-26,112.80421853845168,151.4149616253871,-421.97924364859466,149.33227729040289,2.0,0.020903678576854722,0.0
45,5.0,5e-26,-105.20797234776079,-62.766044219785186,146.36252377456628,229.30558789623137,2.0,0.020903678576854722,0.0
46,6.0,5e-26,-57.30359804269147,98.28064576246419,-275.3917743044263,-143.77252815280292,2.0,0.020903678576854722,0.0
47,7.0,5e-26,117.76979438867852,-68.720105546737,144.61758913418282,-401.0658341316129,2.0,0.020903678576854722,0.0
48,8.0,5e-26,-87.07830300510629,-128.52509746700795,-284.16709649633185,-383.7649545962133,2.0,0.020903678576854722,0.0
49,9.0,5e-26,-125.74264147471511,-25.926076940919977,60.68947923776443,-105.61512992084056,2.0,0.020903678576854722,0.0
50,10.0,5e-26,64.95570828204477,-90.89526843563442,366.79108246677015,-143.05348768434067,2.0,0.020903678576854722,0.0
51,11.0,5e-26,-124.06225537253043,-99.27475000852779,352.44172024251895,420.41460248247415,2.0,0.020903678576854722,0.0
52,12.0,5e-26,131.1202885325203,-134.68783697601881,14.104626813376399,49.54369505964257,2.0,0.020903678576854722,0.0
53,13.0,5e-26,5.1589928307176445,-87.01118073086138,395.78980584512,-148.6390574806694,2.0,0.020903678576854722,0.0
