,ball,mass,x,y,vx,vy,collision,t,container
0,0.0,5e-26,-124.49940009006627,-131.98036501109635,972.4461698930656,630.9208387646752,0.0,0.0,0.0
1,1.0,5e-26,104.05729797443405,110.6568681465755,663.0688964972724,617.8203855587958,0.0,0.0,0.0
2,2.0,5e-26,38.8088892293012,-36.38784871330424,-890.9155555379498,-968.5106193957103,0.0,0.0,0.0
3,3.0,5e-26,-62.33999806216846,-181.01387039973622,231.9770140100943,474.2024166139672,0.0,0.0,0.0
4,4.0,5e-26,64.33751319803594,74.48109199706931,391.1282632928642,880.6242065789172,0.0,0.0,0.0
5,5.0,5e-26,85.0645243528952,-55.41059452836109,468.84412714046834,498.99629702252764,0.0,0.0,0.0
6,6.0,5e-26,52.78292129441709,-6.069673638904646,72.37003416700736,-4.5298648911796136,0.0,0.0,0.0
7,7.0,5e-26,-138.57575376082212,120.50119938889003,209.88520878438362,-976.5416373312297,0.0,0.0,0.0
8,8.0,5e-26,-148.5039148978473,3.2100032551925892,-555.5403030665013,-402.38145849180444,0.0,0.0,0.0
9,9.0,5e-26,-58.53176591455389,75.57756221104125,252.40856481156652,-337.84766230074047,0.0,0.0,0.0
10,0.0,5e-26,-77.09757556754923,-101.2261702673286,972.4461698930656,630.9208387646752,1.0,0.04874493415684855,0.0
11,1.0,5e-26,136.3785476756478,140.7724821613978,-596.4906690752873,-682.3205053493891,1.0,0.04874493415684855,1.0
12,2.0,5e-26,-4.618730864708311,-83.59783508595675,-890.9155555379498,-968.5106193957103,1.0,0.04874493415684855,0.0
13,3.0,5e-26,-51.03229378834408,-157.89890482486993,231.9770140100943,474.2024166139672,1.0,0.04874493415684855,0.0
14,4.0,5e-26,83.40303463912912,117.40706096368564,391.1282632928642,880.6242065789172,1.0,0.04874493415684855,0.0
15,5.0,5e-26,107.91830046018246,-31.087052885486735,468.84412714046834,498.99629702252764,1.0,0.04874493415684855,0.0
16,6.0,5e-26,56.31059384481675,-6.290481604764617,72.37003416700736,-4.5298648911796136,1.0,0.04874493415684855,0.0
17,7.0,5e-26,-128.34491307813093,72.89974157575816,209.88520878438362,-976.5416373312297,1.0,0.04874493415684855,0.0
18,8.0,5e-26,-175.5836903922996,-16.404054444927105,-555.5403030665013,-402.38145849180444,1.0,0.04874493415684855,0.0
19,9.0,5e-26,-46.228127042189435,59.10920015714646,252.40856481156652,-337.84766230074047,1.0,0.04874493415684855,0.0
20,0.0,5e-26,-45.28603786522848,-80.5869177606841,972.4461698930656,630.9208387646752,2.0,0.08145783764416331,0.0
21,1.0,5e-26,116.86560598710413,118.4517973224874,-596.4906690752873,-682.3205053493891,2.0,0.08145783764416331,0.0
22,2.0,5e-26,-33.763165448368675,-115.28062950468805,-890.9155555379498,-968.5106193957103,2.0,0.08145783764416331,0.0
23,3.0,5e-26,-43.4436521177564,-142.3863669367258,231.9770140100943,474.2024166139672,2.0,0.08145783764416331,0.0
24,4.0,5e-26,96.19797576738962,146.2148356420949,391.1282632928642,880.6242065789172,2.0,0.08145783764416331,0.0
25,5.0,5e-26,123.25555314192293,-14.76343518046134,468.84412714046834,498.99629702252764,2.0,0.08145783764416331,0.0
26,6.0,5e-26,58.678027787895736,-6.438666637760351,72.37003416700736,-4.5298648911796136,2.0,0.08145783764416331,0.0
27,7.0,5e-26,-121.47895849975248,40.954229242397304,209.88520878438362,-976.5416373312297,2.0,0.08145783764416331,0.0
28,8.0,5e-26,-193.75702670982764,-29.567120261654452,650.2673161977232,-218.37647298695492,2.0,0.08145783764416331,1.0
29,9.0,5e-26,-37.971110022137026,48.05722218688743,252.40856481156652,-337.84766230074047,2.0,0.08145783764416331,0.0
30,0.0,5e-26,-23.858910759773185,-66.68504696903118,972.4461698930656,630.9208387646752,3.0,0.10349209287477573,0.0
31,1.0,5e-26,103.72237834202048,103.41737315853851,-596.4906690752873,-682.3205053493891,3.0,0.10349209287477573,0.0
32,2.0,5e-26,-53.393826188014714,-136.62103968601167,-890.9155555379498,-968.5106193957103,3.0,0.10349209287477573,0.0
33,3.0,5e-26,-38.33221138342263,-131.93766985808045,231.9770140100943,474.2024166139672,3.0,0.10349209287477573,0.0
34,4.0,5e-26,104.81619574869077,165.61873417211032,-628.4637666044969,-730.4201569128061,3.0,0.10349209287477573,1.0
35,5.0,5e-26,133.5861843027097,-3.76842341273648,468.84412714046834,498.99629702252764,3.0,0.10349209287477573,0.0
36,6.0,5e-26,60.272647591779716,-6.538478836932793,72.37003416700736,-4.5298648911796136,3.0,0.10349209287477573,0.0
37,7.0,5e-26,-116.854294240267,19.43686156212084,209.88520878438362,-976.5416373312297,3.0,0.10349209287477573,0.0
38,8.0,5e-26,-179.42887069660165,-34.378883203809956,650.2673161977232,-218.37647298695492,3.0,0.10349209287477573,0.0
39,9.0,5e-26,-32.409475282686394,40.61300056668716,252.40856481156652,-337.84766230074047,3.0,0.10349209287477573,0.0
40,0.0,5e-26,14.526589443910101,-41.780622709154045,972.4461698930656,630.9208387646752,4.0,0.1429652291697177,0.0
41,1.0,5e-26,80.17702086295053,76.48404285404838,-596.4906690752873,-682.3205053493891,4.0,0.1429652291697177,0.0
42,2.0,5e-26,-88.56105733904815,-174.85119136851722,253.65431447680749,1291.2795343104667,4.0,0.1429652291697177,1.0
43,3.0,5e-26,-29.175351092108514,-113.21941323568646,231.9770140100943,474.2024166139672,4.0,0.1429652291697177,0.0
